species,production_system,group,age_group,sex,year,ahle_component,cause,mean,sd,lower95,upper95,region,disease,disease_proportion,exchg_rate_lcuperusdol,mean_usd,lower95_usd,upper95_usd,sd_usd
Cattle,Periurban dairy,Adult,Adult,Overall,2017,Mortality,External,183094064.03626648,268603633.786683,-343369058.1856322,709557186.2581652,National,Cause C,0.15,23.8661044574125,7671719.712908566,-14387310.622827107,29730750.04864424,11254607.314150855
Cattle,Periurban dairy,Adult,Adult,Overall,2017,Mortality,External,122062709.357511,179069089.19112203,-228912705.45708817,473038124.17211014,National,Cause D,0.1,23.8661044574125,5114479.808605711,-9591540.415218072,19820500.032429494,7503071.542767236
Cattle,Periurban dairy,Adult,Adult,Overall,2017,Mortality,Infectious,1270457057.28142,1836642286.61741,-2329361824.4887037,4870275939.051543,National,Pathogen A,0.5,23.8661044574125,53232694.91041017,-97601258.24661906,204066648.06743938,76956098.54950471
Cattle,Periurban dairy,Adult,Adult,Overall,2017,Mortality,Infectious,635228528.64071,918321143.308705,-1164680912.2443519,2435137969.5257716,National,Pathogen B,0.25,23.8661044574125,26616347.455205087,-48800629.12330953,102033324.03371969,38478049.274752356
Cattle,Periurban dairy,Adult,Adult,Overall,2017,Mortality,Infectious,381137117.184426,550992685.985223,-698808547.346611,1461082781.7154632,National,Pathogen C,0.15,23.8661044574125,15969808.473123053,-29280377.473985713,61219994.42023183,23086829.564851414
Cattle,Periurban dairy,Adult,Adult,Overall,2017,Mortality,Infectious,254091411.45628402,367328457.32348204,-465872364.8977407,974055187.8103088,National,Pathogen D,0.1,23.8661044574125,10646538.982082035,-19520251.64932381,40813329.613487884,15391219.709900944
Cattle,Periurban dairy,Adult,Adult,Overall,2017,Mortality,Non-infectious,1051534710.727975,1523801690.98324,-1935116603.5991755,4038186025.055125,National,Condition A,0.5,23.8661044574125,44059754.81270392,-81082214.61329243,169201724.23870027,63847943.58469201
Cattle,Periurban dairy,Adult,Adult,Overall,2017,Mortality,Non-infectious,525767355.3639875,761900845.49162,-967558301.7995877,2019093012.5275626,National,Condition B,0.25,23.8661044574125,22029877.40635196,-40541107.30664621,84600862.11935014,31923971.792346004
Cattle,Periurban dairy,Adult,Adult,Overall,2017,Mortality,Non-infectious,315460413.2183925,457140507.29497194,-580534981.0797524,1211455807.5165374,National,Condition C,0.15,23.8661044574125,13217926.443811176,-24324664.38398772,50760517.271610074,19154383.075407602
Cattle,Periurban dairy,Adult,Adult,Overall,2017,Mortality,Non-infectious,210306942.145595,304760338.196648,-387023320.7198351,807637205.0110252,National,Condition D,0.1,23.8661044574125,8811950.962540785,-16216442.922658486,33840344.84774006,12769588.716938403
Cattle,Periurban dairy,Adult,Adult,Overall,2017,Production loss,External,,,,,National,Cause A,0.5,23.8661044574125,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2017,Production loss,External,,,,,National,Cause B,0.25,23.8661044574125,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2017,Production loss,External,,,,,National,Cause C,0.15,23.8661044574125,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2017,Production loss,External,,,,,National,Cause D,0.1,23.8661044574125,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2017,Production loss,Infectious,,,,,National,Pathogen A,0.5,23.8661044574125,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2017,Production loss,Infectious,,,,,National,Pathogen B,0.25,23.8661044574125,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2017,Production loss,Infectious,,,,,National,Pathogen C,0.15,23.8661044574125,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2017,Production loss,Infectious,,,,,National,Pathogen D,0.1,23.8661044574125,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2017,Production loss,Non-infectious,,,,,National,Condition A,0.5,23.8661044574125,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2017,Production loss,Non-infectious,,,,,National,Condition B,0.25,23.8661044574125,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2017,Production loss,Non-infectious,,,,,National,Condition C,0.15,23.8661044574125,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2017,Production loss,Non-infectious,,,,,National,Condition D,0.1,23.8661044574125,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2018,Health cost,External,,,,,National,Cause A,0.5,27.4293865941667,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2018,Health cost,External,,,,,National,Cause B,0.25,27.4293865941667,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2018,Health cost,External,,,,,National,Cause C,0.15,27.4293865941667,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2018,Health cost,External,,,,,National,Cause D,0.1,27.4293865941667,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2018,Health cost,Infectious,,,,,National,Pathogen A,0.5,27.4293865941667,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2018,Health cost,Infectious,,,,,National,Pathogen B,0.25,27.4293865941667,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2018,Health cost,Infectious,,,,,National,Pathogen C,0.15,27.4293865941667,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2018,Health cost,Infectious,,,,,National,Pathogen D,0.1,27.4293865941667,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2018,Health cost,Non-infectious,,,,,National,Condition A,0.5,27.4293865941667,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2018,Health cost,Non-infectious,,,,,National,Condition B,0.25,27.4293865941667,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2018,Health cost,Non-infectious,,,,,National,Condition C,0.15,27.4293865941667,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2018,Health cost,Non-infectious,,,,,National,Condition D,0.1,27.4293865941667,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2018,Mortality,External,538980987.546395,1024773858.815195,-1469575775.7313871,2547537750.8241773,National,Cause A,0.5,27.4293865941667,19649764.52156673,-53576691.21350005,92876220.25663352,37360436.599523865
Cattle,Periurban dairy,Adult,Adult,Overall,2018,Mortality,External,269490493.7731975,512386929.4075975,-734787887.8656936,1273768875.4120886,National,Cause B,0.25,27.4293865941667,9824882.260783365,-26788345.606750026,46438110.12831676,18680218.299761932
Cattle,Periurban dairy,Adult,Adult,Overall,2018,Mortality,External,161694296.2639185,307432157.6445585,-440872732.71941614,764261325.2472532,National,Cause C,0.15,27.4293865941667,5894929.35647002,-16073007.364050016,27862866.076990057,11208130.97985716
Cattle,Periurban dairy,Adult,Adult,Overall,2018,Mortality,External,107796197.509279,204954771.763039,-293915155.1462774,509507550.16483545,National,Cause D,0.1,27.4293865941667,3929952.9043133464,-10715338.24270001,18575244.051326703,7472087.319904774
Cattle,Periurban dairy,Adult,Adult,Overall,2018,Mortality,Infectious,1122040006.454825,2105021562.197065,-3003802255.4514227,5247882268.361073,National,Pathogen A,0.5,27.4293865941667,40906492.84492001,-109510369.29459551,191323354.98443553,76743297.0099569
Cattle,Periurban dairy,Adult,Adult,Overall,2018,Mortality,Infectious,561020003.2274125,1052510781.0985326,-1501901127.7257113,2623941134.1805363,National,Pathogen B,0.25,27.4293865941667,20453246.422460005,-54755184.647297755,95661677.49221776,38371648.50497845
Cattle,Periurban dairy,Adult,Adult,Overall,2018,Mortality,Infectious,336612001.93644744,631506468.6591195,-901140676.6354268,1574364680.5083215,National,Pathogen C,0.15,27.4293865941667,12271947.853476001,-32853110.78837865,57397006.49533065,23022989.10298707
Cattle,Periurban dairy,Adult,Adult,Overall,2018,Mortality,Infectious,224408001.290965,421004312.439413,-600760451.0902845,1049576453.6722144,National,Pathogen D,0.1,27.4293865941667,8181298.568984002,-21902073.8589191,38264670.9968871,15348659.401991379
Cattle,Periurban dairy,Adult,Adult,Overall,2018,Mortality,Non-infectious,930556708.47165,1744494608.809855,-2488652724.7956657,4349766141.738966,National,Condition A,0.5,27.4293865941667,33925538.410310194,-90729434.1509233,158580510.9715437,63599475.796547696
Cattle,Periurban dairy,Adult,Adult,Overall,2018,Mortality,Non-infectious,465278354.235825,872247304.4049275,-1244326362.3978329,2174883070.869483,National,Condition B,0.25,27.4293865941667,16962769.205155097,-45364717.07546165,79290255.48577185,31799737.898273848
Cattle,Periurban dairy,Adult,Adult,Overall,2018,Mortality,Non-infectious,279167012.54149497,523348382.6429565,-746595817.4386997,1304929842.5216897,National,Condition C,0.15,27.4293865941667,10177661.523093058,-27218830.245276988,47574153.2914631,19079842.738964308
Cattle,Periurban dairy,Adult,Adult,Overall,2018,Mortality,Non-infectious,186111341.69433,348898921.76197106,-497730544.95913327,869953228.3477932,National,Condition D,0.1,27.4293865941667,6785107.68206204,-18145886.83018466,31716102.19430874,12719895.159309542
Cattle,Periurban dairy,Adult,Adult,Overall,2018,Production loss,External,,,,,National,Cause A,0.5,27.4293865941667,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2018,Production loss,External,,,,,National,Cause B,0.25,27.4293865941667,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2018,Production loss,External,,,,,National,Cause C,0.15,27.4293865941667,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2018,Production loss,External,,,,,National,Cause D,0.1,27.4293865941667,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2018,Production loss,Infectious,,,,,National,Pathogen A,0.5,27.4293865941667,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2018,Production loss,Infectious,,,,,National,Pathogen B,0.25,27.4293865941667,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2018,Production loss,Infectious,,,,,National,Pathogen C,0.15,27.4293865941667,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2018,Production loss,Infectious,,,,,National,Pathogen D,0.1,27.4293865941667,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2018,Production loss,Non-infectious,,,,,National,Condition A,0.5,27.4293865941667,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2018,Production loss,Non-infectious,,,,,National,Condition B,0.25,27.4293865941667,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2018,Production loss,Non-infectious,,,,,National,Condition C,0.15,27.4293865941667,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2018,Production loss,Non-infectious,,,,,National,Condition D,0.1,27.4293865941667,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2019,Health cost,External,,,,,National,Cause A,0.5,29.06975,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2019,Health cost,External,,,,,National,Cause B,0.25,29.06975,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2019,Health cost,External,,,,,National,Cause C,0.15,29.06975,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2019,Health cost,External,,,,,National,Cause D,0.1,29.06975,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2019,Health cost,Infectious,,,,,National,Pathogen A,0.5,29.06975,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2019,Health cost,Infectious,,,,,National,Pathogen B,0.25,29.06975,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2019,Health cost,Infectious,,,,,National,Pathogen C,0.15,29.06975,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2019,Health cost,Infectious,,,,,National,Pathogen D,0.1,29.06975,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2019,Health cost,Non-infectious,,,,,National,Condition A,0.5,29.06975,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2019,Health cost,Non-infectious,,,,,National,Condition B,0.25,29.06975,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2019,Health cost,Non-infectious,,,,,National,Condition C,0.15,29.06975,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2019,Health cost,Non-infectious,,,,,National,Condition D,0.1,29.06975,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2019,Mortality,External,649428407.73164,846333496.53781,-1009385245.4824675,2308242060.9457474,National,Cause A,0.5,29.06975,22340350.630178794,-34722873.27832085,79403574.53867844,29113889.749234512
Cattle,Periurban dairy,Adult,Adult,Overall,2019,Mortality,External,324714203.86582,423166748.268905,-504692622.74123377,1154121030.4728737,National,Cause B,0.25,29.06975,11170175.315089397,-17361436.639160424,39701787.26933922,14556944.874617256
Cattle,Periurban dairy,Adult,Adult,Overall,2019,Mortality,External,194828522.31949198,253900048.96134296,-302815573.6447402,692472618.2837242,National,Cause C,0.15,29.06975,6702105.189053638,-10416861.983496254,23821072.36160353,8734166.924770353
Cattle,Periurban dairy,Adult,Adult,Overall,2019,Mortality,External,129885681.54632801,169266699.307562,-201877049.09649348,461648412.1891495,National,Cause D,0.1,29.06975,4468070.126035759,-6944574.655664169,15880714.907735689,5822777.949846903
Cattle,Periurban dairy,Adult,Adult,Overall,2019,Mortality,Infectious,1351847524.050755,1734533928.386395,-2047838975.5865788,4751534023.688089,National,Pathogen A,0.5,29.06975,46503582.729495615,-70445703.02760012,163452868.48659137,59668002.93729375
Cattle,Periurban dairy,Adult,Adult,Overall,2019,Mortality,Infectious,675923762.0253775,867266964.1931975,-1023919487.7932894,2375767011.8440447,National,Pathogen B,0.25,29.06975,23251791.364747807,-35222851.51380006,81726434.24329568,29834001.468646877
Cattle,Periurban dairy,Adult,Adult,Overall,2019,Mortality,Infectious,405554257.2152265,520360178.51591843,-614351692.6759737,1425460207.1064265,National,Pathogen C,0.15,29.06975,13951074.818848683,-21133710.90828004,49035860.5459774,17900400.881188124
Cattle,Periurban dairy,Adult,Adult,Overall,2019,Mortality,Infectious,270369504.81015104,346906785.677279,-409567795.1173158,950306804.737618,National,Pathogen D,0.1,29.06975,9300716.545899123,-14089140.605520029,32690573.69731828,11933600.58745875
Cattle,Periurban dairy,Adult,Adult,Overall,2019,Mortality,Non-infectious,1118051153.79023,1440012835.659,-1704374004.1014097,3940476311.6818695,National,Condition A,0.5,29.06975,38460982.76697358,-58630500.91938905,135552466.45333618,49536471.26855236
Cattle,Periurban dairy,Adult,Adult,Overall,2019,Mortality,Non-infectious,559025576.895115,720006417.8295,-852187002.0507048,1970238155.8409348,National,Condition B,0.25,29.06975,19230491.38348679,-29315250.459694523,67776233.22666809,24768235.63427618
Cattle,Periurban dairy,Adult,Adult,Overall,2019,Mortality,Non-infectious,335415346.137069,432003850.69769996,-511312201.230423,1182142893.504561,National,Condition C,0.15,29.06975,11538294.830092072,-17589150.275816716,40665739.93600086,14860941.380565707
Cattle,Periurban dairy,Adult,Adult,Overall,2019,Mortality,Non-infectious,223610230.75804603,288002567.1318,-340874800.820282,788095262.336374,National,Condition D,0.1,29.06975,7692196.553394715,-11726100.18387781,27110493.290667243,9907294.253710473
Cattle,Periurban dairy,Adult,Adult,Overall,2019,Production loss,External,,,,,National,Cause A,0.5,29.06975,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2019,Production loss,External,,,,,National,Cause B,0.25,29.06975,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2019,Production loss,External,,,,,National,Cause C,0.15,29.06975,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2019,Production loss,External,,,,,National,Cause D,0.1,29.06975,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2019,Production loss,Infectious,,,,,National,Pathogen A,0.5,29.06975,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2019,Production loss,Infectious,,,,,National,Pathogen B,0.25,29.06975,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2019,Production loss,Infectious,,,,,National,Pathogen C,0.15,29.06975,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2019,Production loss,Infectious,,,,,National,Pathogen D,0.1,29.06975,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2019,Production loss,Non-infectious,,,,,National,Condition A,0.5,29.06975,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2019,Production loss,Non-infectious,,,,,National,Condition B,0.25,29.06975,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2019,Production loss,Non-infectious,,,,,National,Condition C,0.15,29.06975,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2019,Production loss,Non-infectious,,,,,National,Condition D,0.1,29.06975,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2020,Health cost,External,,,,,National,Cause A,0.5,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2020,Health cost,External,,,,,National,Cause B,0.25,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2020,Health cost,External,,,,,National,Cause C,0.15,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2020,Health cost,External,,,,,National,Cause D,0.1,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2020,Health cost,Infectious,,,,,National,Pathogen A,0.5,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2020,Health cost,Infectious,,,,,National,Pathogen B,0.25,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2020,Health cost,Infectious,,,,,National,Pathogen C,0.15,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2020,Health cost,Infectious,,,,,National,Pathogen D,0.1,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2020,Health cost,Non-infectious,,,,,National,Condition A,0.5,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2020,Health cost,Non-infectious,,,,,National,Condition B,0.25,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2020,Health cost,Non-infectious,,,,,National,Condition C,0.15,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2020,Health cost,Non-infectious,,,,,National,Condition D,0.1,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2020,Mortality,External,943215532.41069,949072449.08151,-916966467.7890695,2803397532.6104493,National,Cause A,0.5,34.9271654040404,27005212.747713506,-26253675.532541044,80264101.02796805,27172902.183803342
Cattle,Periurban dairy,Adult,Adult,Overall,2020,Mortality,External,471607766.205345,474536224.540755,-458483233.89453477,1401698766.3052247,National,Cause B,0.25,34.9271654040404,13502606.373856753,-13126837.766270522,40132050.513984025,13586451.091901671
Cattle,Periurban dairy,Adult,Adult,Overall,2020,Mortality,External,282964659.723207,284721734.724453,-275089940.3367208,841019259.7831348,National,Cause C,0.15,34.9271654040404,8101563.824314051,-7876102.659762313,24079230.308390416,8151870.6551410025
Cattle,Periurban dairy,Adult,Adult,Overall,2020,Mortality,External,188643106.482138,189814489.816302,-183393293.5578139,560679506.52209,National,Cause D,0.1,34.9271654040404,5401042.549542702,-5250735.106508209,16052820.205593612,5434580.436760669
Cattle,Periurban dairy,Adult,Adult,Overall,2020,Mortality,Infectious,1963306871.467375,1939441995.596375,-1837999439.90152,5764613182.83627,National,Pathogen A,0.5,34.9271654040404,56211457.43594349,-52623779.1884737,165046694.0603607,55528181.95123326
Cattle,Periurban dairy,Adult,Adult,Overall,2020,Mortality,Infectious,981653435.7336875,969720997.7981875,-918999719.95076,2882306591.418135,National,Pathogen B,0.25,34.9271654040404,28105728.717971746,-26311889.59423685,82523347.03018035,27764090.97561663
Cattle,Periurban dairy,Adult,Adult,Overall,2020,Mortality,Infectious,588992061.4402125,581832598.6789125,-551399831.9704561,1729383954.850881,National,Pathogen C,0.15,34.9271654040404,16863437.230783045,-15787133.756542115,49514008.21810821,16658454.585369978
Cattle,Periurban dairy,Adult,Adult,Overall,2020,Mortality,Infectious,392661374.29347503,387888399.11927503,-367599887.980304,1152922636.567254,National,Pathogen D,0.1,34.9271654040404,11242291.487188699,-10524755.83769474,33009338.81207214,11105636.390246654
Cattle,Periurban dairy,Adult,Adult,Overall,2020,Mortality,Non-infectious,1621519292.76421,1612994731.49487,-1539950380.9657352,4782988966.494155,National,Condition A,0.5,34.9271654040404,46425734.067060344,-44090333.78894219,136941801.92306286,46181667.27347068
Cattle,Periurban dairy,Adult,Adult,Overall,2020,Mortality,Non-infectious,810759646.382105,806497365.747435,-769975190.4828676,2391494483.2470775,National,Condition B,0.25,34.9271654040404,23212867.033530172,-22045166.894471094,68470900.96153143,23090833.63673534
Cattle,Periurban dairy,Adult,Adult,Overall,2020,Mortality,Non-infectious,486455787.829263,483898419.44846094,-461985114.2897204,1434896689.9482465,National,Condition C,0.15,34.9271654040404,13927720.220118104,-13227100.136682652,41082540.57691886,13854500.182041204
Cattle,Periurban dairy,Adult,Adult,Overall,2020,Mortality,Non-infectious,324303858.552842,322598946.29897404,-307990076.19314706,956597793.2988311,National,Condition D,0.1,34.9271654040404,9285146.81341207,-8818066.757788438,27388360.38461258,9236333.454694137
Cattle,Periurban dairy,Adult,Adult,Overall,2020,Production loss,External,,,,,National,Cause A,0.5,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2020,Production loss,External,,,,,National,Cause B,0.25,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2020,Production loss,External,,,,,National,Cause C,0.15,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2020,Production loss,External,,,,,National,Cause D,0.1,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2020,Production loss,Infectious,,,,,National,Pathogen A,0.5,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2020,Production loss,Infectious,,,,,National,Pathogen B,0.25,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2020,Production loss,Infectious,,,,,National,Pathogen C,0.15,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2020,Production loss,Infectious,,,,,National,Pathogen D,0.1,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2020,Production loss,Non-infectious,,,,,National,Condition A,0.5,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2020,Production loss,Non-infectious,,,,,National,Condition B,0.25,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2020,Production loss,Non-infectious,,,,,National,Condition C,0.15,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2020,Production loss,Non-infectious,,,,,National,Condition D,0.1,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,External,,,,,Amhara,Cause A,0.5,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,External,,,,,Amhara,Cause B,0.25,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,External,,,,,Amhara,Cause C,0.15,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,External,,,,,Amhara,Cause D,0.1,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,External,,,,,National,Cause A,0.5,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,External,,,,,National,Cause B,0.25,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,External,,,,,National,Cause C,0.15,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,External,,,,,National,Cause D,0.1,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,External,,,,,Oromia,Cause A,0.5,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,External,,,,,Oromia,Cause B,0.25,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,External,,,,,Oromia,Cause C,0.15,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,External,,,,,Oromia,Cause D,0.1,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,External,,,,,SNNP,Cause A,0.5,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,External,,,,,SNNP,Cause B,0.25,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,External,,,,,SNNP,Cause C,0.15,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,External,,,,,SNNP,Cause D,0.1,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,External,,,,,Sidama,Cause A,0.5,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,External,,,,,Sidama,Cause B,0.25,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,External,,,,,Sidama,Cause C,0.15,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,External,,,,,Sidama,Cause D,0.1,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,External,,,,,South West Ethiopia,Cause A,0.5,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,External,,,,,South West Ethiopia,Cause B,0.25,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,External,,,,,South West Ethiopia,Cause C,0.15,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,External,,,,,South West Ethiopia,Cause D,0.1,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,External,,,,,Tigray,Cause A,0.5,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,External,,,,,Tigray,Cause B,0.25,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,External,,,,,Tigray,Cause C,0.15,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,External,,,,,Tigray,Cause D,0.1,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Infectious,,,,,Amhara,Pathogen A,0.5,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Infectious,,,,,Amhara,Pathogen B,0.25,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Infectious,,,,,Amhara,Pathogen C,0.15,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Infectious,,,,,Amhara,Pathogen D,0.1,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Infectious,,,,,National,Pathogen A,0.5,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Infectious,,,,,National,Pathogen B,0.25,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Infectious,,,,,National,Pathogen C,0.15,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Infectious,,,,,National,Pathogen D,0.1,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Infectious,,,,,Oromia,Pathogen A,0.5,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Infectious,,,,,Oromia,Pathogen B,0.25,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Infectious,,,,,Oromia,Pathogen C,0.15,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Infectious,,,,,Oromia,Pathogen D,0.1,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Infectious,,,,,SNNP,Pathogen A,0.5,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Infectious,,,,,SNNP,Pathogen B,0.25,34.9271654040404,,,,
