location_name,map_id,reporting_year,sum_isolates,overall_prev,woah_region,antimicrobial_class,pathogen
IRAN (ISLAMIC REPUBLIC OF),IRN,2010,1157,0.5257577197,"Asia, Far East and Oceania",Aminoglycosides,All
IRAN (ISLAMIC REPUBLIC OF),IRN,2010,1157,0.1450366123,"Asia, Far East and Oceania",Aminopenicillins,All
IRAN (ISLAMIC REPUBLIC OF),IRN,2010,212,0.11963110499292452,"Asia, Far East and Oceania",Fluoroquinolones,All
IRAN (ISLAMIC REPUBLIC OF),IRN,2010,43,0.1457464235,"Asia, Far East and Oceania",Macrolides,All
IRAN (ISLAMIC REPUBLIC OF),IRN,2011,2147,0.5949383213,"Asia, Far East and Oceania",Aminoglycosides,All
IRAN (ISLAMIC REPUBLIC OF),IRN,2011,2138,0.3042014153,"Asia, Far East and Oceania",Aminopenicillins,All
IRAN (ISLAMIC REPUBLIC OF),IRN,2011,9,0.3643660588,"Asia, Far East and Oceania",Aminopenicillins with beta-lactamase inhibitors,All
IRAN (ISLAMIC REPUBLIC OF),IRN,2011,1000,0.41578379388139997,"Asia, Far East and Oceania",Fluoroquinolones,All
IRAN (ISLAMIC REPUBLIC OF),IRN,2011,25,0.04372392705,"Asia, Far East and Oceania",Macrolides,All
IRAN (ISLAMIC REPUBLIC OF),IRN,2011,92,0.06841158655,"Asia, Far East and Oceania",Third generation cephalosporins,All
IRAN (ISLAMIC REPUBLIC OF),IRN,2012,318,0.03813803647,"Asia, Far East and Oceania",Aminoglycosides,All
IRAN (ISLAMIC REPUBLIC OF),IRN,2012,80,0.40044938299999994,"Asia, Far East and Oceania",Aminopenicillins,All
IRAN (ISLAMIC REPUBLIC OF),IRN,2012,80,0.1144141094,"Asia, Far East and Oceania",Aminopenicillins with beta-lactamase inhibitors,All
IRAN (ISLAMIC REPUBLIC OF),IRN,2012,435,0.04230253470786207,"Asia, Far East and Oceania",Fluoroquinolones,All
IRAN (ISLAMIC REPUBLIC OF),IRN,2013,444,0.1461958065,"Asia, Far East and Oceania",Aminoglycosides,All
IRAN (ISLAMIC REPUBLIC OF),IRN,2013,444,0.4957944741,"Asia, Far East and Oceania",Aminopenicillins,All
IRAN (ISLAMIC REPUBLIC OF),IRN,2013,560,0.34175539882839284,"Asia, Far East and Oceania",Fluoroquinolones,All
IRAN (ISLAMIC REPUBLIC OF),IRN,2013,55,0.36866768590000004,"Asia, Far East and Oceania",Macrolides,All
IRAN (ISLAMIC REPUBLIC OF),IRN,2013,444,0.03813803647,"Asia, Far East and Oceania",Third generation cephalosporins,All
IRAN (ISLAMIC REPUBLIC OF),IRN,2014,71,0.1602184275,"Asia, Far East and Oceania",Aminoglycosides,All
IRAN (ISLAMIC REPUBLIC OF),IRN,2014,71,0.3643660588,"Asia, Far East and Oceania",Aminopenicillins,All
IRAN (ISLAMIC REPUBLIC OF),IRN,2014,250,0.059655381495759996,"Asia, Far East and Oceania",Fluoroquinolones,All
IRAN (ISLAMIC REPUBLIC OF),IRN,2014,98,0.11295347820000001,"Asia, Far East and Oceania",Macrolides,All
IRAN (ISLAMIC REPUBLIC OF),IRN,2014,11,0.2331942776,"Asia, Far East and Oceania",Third generation cephalosporins,All
IRAN (ISLAMIC REPUBLIC OF),IRN,2015,140,0.7485430413999999,"Asia, Far East and Oceania",Aminoglycosides,All
IRAN (ISLAMIC REPUBLIC OF),IRN,2015,206,0.5819289212000001,"Asia, Far East and Oceania",Aminopenicillins,All
IRAN (ISLAMIC REPUBLIC OF),IRN,2015,100,0.4832423283,"Asia, Far East and Oceania",Aminopenicillins with beta-lactamase inhibitors,All
IRAN (ISLAMIC REPUBLIC OF),IRN,2015,355,0.28536059265352115,"Asia, Far East and Oceania",Fluoroquinolones,All
IRAN (ISLAMIC REPUBLIC OF),IRN,2015,140,0.1661199366,"Asia, Far East and Oceania",Third generation cephalosporins,All
IRAN (ISLAMIC REPUBLIC OF),IRN,2016,154,0.2144643948,"Asia, Far East and Oceania",Aminoglycosides,All
IRAN (ISLAMIC REPUBLIC OF),IRN,2016,154,0.33508358309999997,"Asia, Far East and Oceania",Aminopenicillins,All
IRAN (ISLAMIC REPUBLIC OF),IRN,2016,54,0.1844771861,"Asia, Far East and Oceania",Aminopenicillins with beta-lactamase inhibitors,All
IRAN (ISLAMIC REPUBLIC OF),IRN,2016,365,0.5182735920427397,"Asia, Far East and Oceania",Fluoroquinolones,All
IRAN (ISLAMIC REPUBLIC OF),IRN,2016,57,0.167608387,"Asia, Far East and Oceania",Macrolides,All
IRAN (ISLAMIC REPUBLIC OF),IRN,2016,154,0.19360088820000002,"Asia, Far East and Oceania",Third generation cephalosporins,All
IRAN (ISLAMIC REPUBLIC OF),IRN,2017,32,0.3971267882,"Asia, Far East and Oceania",Fluoroquinolones,All
IRAN (ISLAMIC REPUBLIC OF),IRN,2017,32,0.29534509119999997,"Asia, Far East and Oceania",Macrolides,All
IRAQ,IRQ,2011,25,0.31072878589999997,Middle East,Aminoglycosides,All
IRAQ,IRQ,2011,25,0.4021196053,Middle East,Aminopenicillins,All
IRAQ,IRQ,2011,63,0.2406624911047619,Middle East,Fluoroquinolones,All
IRAQ,IRQ,2012,145,0.447815015,Middle East,Aminopenicillins,All
IRAQ,IRQ,2012,145,0.155364393,Middle East,Aminopenicillins with beta-lactamase inhibitors,All
IRAQ,IRQ,2012,290,0.3929805234,Middle East,Third generation cephalosporins,All
IRAQ,IRQ,2013,48,0.05973504932999999,Middle East,Fluoroquinolones,All
IRAQ,IRQ,2013,48,0.05973504932999999,Middle East,Macrolides,All
IRAQ,IRQ,2014,31,0.3149666238,Middle East,Aminoglycosides,All
IRAQ,IRQ,2014,31,0.543045903,Middle East,Aminopenicillins,All
IRAQ,IRQ,2014,83,0.03352831867590362,Middle East,Fluoroquinolones,All
IRAQ,IRQ,2016,21,0.0,Middle East,Fluoroquinolones,All
IRAQ,IRQ,2018,11,0.022847704849999997,Middle East,Fluoroquinolones,All
IRAQ,IRQ,2018,11,0.1964902617,Middle East,Macrolides,All
IRELAND,IRL,2016,170,0.0008946298700000001,Europe,Aminoglycosides,All
IRELAND,IRL,2016,170,0.04965195772999999,Europe,Aminopenicillins,All
IRELAND,IRL,2016,524,0.0253962200398855,Europe,Fluoroquinolones,All
IRELAND,IRL,2016,510,0.00178925974,Europe,Third generation cephalosporins,All
IRELAND,IRL,2017,203,0.0033890027,Europe,Aminoglycosides,All
IRELAND,IRL,2017,203,0.027112021610000002,Europe,Aminopenicillins,All
IRELAND,IRL,2017,663,0.007708319873257917,Europe,Fluoroquinolones,All
IRELAND,IRL,2017,609,0.00145242973,Europe,Third generation cephalosporins,All
IRELAND,IRL,2018,200,0.00038021769,Europe,Aminoglycosides,All
IRELAND,IRL,2018,200,0.03421959249,Europe,Aminopenicillins,All
IRELAND,IRL,2018,622,0.01870524348231511,Europe,Fluoroquinolones,All
IRELAND,IRL,2018,400,0.0007604353899999999,Europe,Third generation cephalosporins,All
IRELAND,IRL,2019,170,0.00231249596,Europe,Aminoglycosides,All
IRELAND,IRL,2019,170,0.0352655634,Europe,Aminopenicillins,All
IRELAND,IRL,2019,62,0.0015851786800000001,Europe,Fluoroquinolones,All
IRELAND,IRL,2020,170,0.0,Europe,Aminoglycosides,All
IRELAND,IRL,2020,170,0.03802176943,Europe,Aminopenicillins,All
IRELAND,IRL,2020,6,0.012673923149999997,Europe,Fluoroquinolones,All
ISRAEL,ISR,2002,44,0.16721828039999997,Europe,Aminoglycosides,All
ISRAEL,ISR,2002,44,0.1266805155,Europe,Aminopenicillins,All
ISRAEL,ISR,2002,44,0.1038780227,Europe,Fluoroquinolones,All
ISRAEL,ISR,2002,44,0.012668051549999998,Europe,Third generation cephalosporins,All
ISRAEL,ISR,2007,80,0.10948208830000002,Europe,Fluoroquinolones,All
ISRAEL,ISR,2009,66,0.5912032767000001,Europe,Aminoglycosides,All
ISRAEL,ISR,2009,66,0.6130996944,Europe,Aminopenicillins,All
ISRAEL,ISR,2009,66,0.5328128296,Europe,Fluoroquinolones,All
ISRAEL,ISR,2013,287,0.20268882470000002,Europe,Aminoglycosides,All
ISRAEL,ISR,2013,287,0.20268882470000002,Europe,Aminopenicillins with beta-lactamase inhibitors,All
ISRAEL,ISR,2013,574,0.19002077320000002,Europe,Fluoroquinolones,All
ITALY,ITA,2016,341,0.01811787779,Europe,Aminoglycosides,All
ITALY,ITA,2016,341,0.2708145944,Europe,Aminopenicillins,All
ITALY,ITA,2016,1536,0.22329060629726563,Europe,Fluoroquinolones,All
ITALY,ITA,2016,1023,0.015257160249999999,Europe,Third generation cephalosporins,All
ITALY,ITA,2017,669,0.06371107213,Europe,Aminoglycosides,All
ITALY,ITA,2017,669,0.36047641329999996,Europe,Aminopenicillins,All
ITALY,ITA,2017,2705,0.23554458802107206,Europe,Fluoroquinolones,All
ITALY,ITA,2017,2007,0.01833885732,Europe,Third generation cephalosporins,All
ITALY,ITA,2018,170,0.021040297090000003,Europe,Aminoglycosides,All
ITALY,ITA,2018,170,0.22379225080000004,Europe,Aminopenicillins,All
ITALY,ITA,2018,905,0.21625952234585635,Europe,Fluoroquinolones,All
ITALY,ITA,2018,340,0.007651017119999999,Europe,Third generation cephalosporins,All
ITALY,ITA,2019,338,0.1118050037,Europe,Aminoglycosides,All
ITALY,ITA,2019,338,0.4520187461,Europe,Aminopenicillins,All
ITALY,ITA,2019,534,0.2293763299,Europe,Fluoroquinolones,All
ITALY,ITA,2020,170,0.00956377141,Europe,Aminoglycosides,All
ITALY,ITA,2020,170,0.1817116567,Europe,Aminopenicillins,All
ITALY,ITA,2020,443,0.2642466565,Europe,Fluoroquinolones,All
JAMAICA,JAM,2001,34,0.6989381136,Americas,Aminoglycosides,All
JAMAICA,JAM,2001,34,0.1612934108,Americas,Aminopenicillins,All
JAMAICA,JAM,2001,34,0.023041915830000002,Americas,Aminopenicillins with beta-lactamase inhibitors,All
JAMAICA,JAM,2001,34,0.0691257475,Americas,Fluoroquinolones,All
JAPAN,JPN,2014,1307,0.2492533918,"Asia, Far East and Oceania",Aminoglycosides,All
JAPAN,JPN,2014,1307,0.2607821209,"Asia, Far East and Oceania",Aminopenicillins,All
JAPAN,JPN,2014,2742,0.05263290524356673,"Asia, Far East and Oceania",Fluoroquinolones,All
JAPAN,JPN,2014,1307,0.01617998199,"Asia, Far East and Oceania",Third generation cephalosporins,All
JAPAN,JPN,2015,1108,0.24569888299999998,"Asia, Far East and Oceania",Aminoglycosides,All
JAPAN,JPN,2015,1108,0.273278108,"Asia, Far East and Oceania",Aminopenicillins,All
JAPAN,JPN,2015,2339,0.035615152172586574,"Asia, Far East and Oceania",Fluoroquinolones,All
JAPAN,JPN,2015,1108,0.00960652498,"Asia, Far East and Oceania",Third generation cephalosporins,All
JAPAN,JPN,2016,506,0.387388617,"Asia, Far East and Oceania",Aminoglycosides,All
JAPAN,JPN,2016,506,0.28665742909999997,"Asia, Far East and Oceania",Aminopenicillins,All
JAPAN,JPN,2016,1622,0.06165304903213316,"Asia, Far East and Oceania",Fluoroquinolones,All
JAPAN,JPN,2016,1012,0.03529315413,"Asia, Far East and Oceania",Third generation cephalosporins,All
JAPAN,JPN,2017,485,0.1534096073,"Asia, Far East and Oceania",Aminoglycosides,All
JAPAN,JPN,2017,485,0.2929279995,"Asia, Far East and Oceania",Aminopenicillins,All
JAPAN,JPN,2017,1082,0.06111203823715342,"Asia, Far East and Oceania",Fluoroquinolones,All
JAPAN,JPN,2017,485,0.029781821810000005,"Asia, Far East and Oceania",Third generation cephalosporins,All
JORDAN,JOR,2006,86,0.09302047835999999,Middle East,Fluoroquinolones,All
JORDAN,JOR,2006,86,0.09957121627,Middle East,Macrolides,All
JORDAN,JOR,2010,63,0.00655073791,Middle East,Aminoglycosides,All
JORDAN,JOR,2010,63,0.0,Middle East,Aminopenicillins,All
JORDAN,JOR,2010,126,0.0,Middle East,Fluoroquinolones,All
JORDAN,JOR,2012,33,0.0,Middle East,Fluoroquinolones,All
JORDAN,JOR,2015,520,0.011791328240000001,Middle East,Aminoglycosides,All
JORDAN,JOR,2015,520,0.04585516539,Middle East,Aminopenicillins,All
JORDAN,JOR,2015,520,0.02489280407,Middle East,Aminopenicillins with beta-lactamase inhibitors,All
JORDAN,JOR,2015,520,0.00524059033,Middle East,Fluoroquinolones,All
JORDAN,JOR,2015,520,0.00393044275,Middle East,Third generation cephalosporins,All
JORDAN,JOR,2016,53,0.0026202951699999997,Middle East,Fluoroquinolones,All
JORDAN,JOR,2016,53,0.03930442748,Middle East,Macrolides,All
KENYA,KEN,2002,402,0.12830289849999998,Africa,Macrolides,All
KENYA,KEN,2007,70,0.00273875639,Africa,Aminoglycosides,All
KENYA,KEN,2007,70,0.02259474023,Africa,Aminopenicillins,All
KENYA,KEN,2007,70,0.00753158008,Africa,Aminopenicillins with beta-lactamase inhibitors,All
KENYA,KEN,2007,433,0.0,Africa,Fluoroquinolones,All
KENYA,KEN,2012,156,0.00342344549,Africa,Aminoglycosides,All
KENYA,KEN,2012,156,0.02327942933,Africa,Aminopenicillins,All
KENYA,KEN,2012,156,0.0020540672900000003,Africa,Aminopenicillins with beta-lactamase inhibitors,All
KENYA,KEN,2012,624,0.00342344549,Africa,Fluoroquinolones,All
KENYA,KEN,2012,156,0.00821626917,Africa,Third generation cephalosporins,All
KENYA,KEN,2014,467,0.0020540672900000003,Africa,Aminoglycosides,All
KENYA,KEN,2014,467,0.04587416955,Africa,Aminopenicillins,All
KENYA,KEN,2014,467,0.00958564737,Africa,Aminopenicillins with beta-lactamase inhibitors,All
KENYA,KEN,2014,2335,0.0006846891,Africa,Fluoroquinolones,All
KENYA,KEN,2014,934,0.0006846891,Africa,Third generation cephalosporins,All
KENYA,KEN,2016,128,0.47655362279999997,Africa,Aminopenicillins,All
KENYA,KEN,2016,128,0.33908623159999995,Africa,Third generation cephalosporins,All
KENYA,KEN,2018,162,0.5040471011000001,Africa,Third generation cephalosporins,All
KUWAIT,KWT,2005,173,0.00949035995,Middle East,Fluoroquinolones,All
LAO PEOPLE'S DEMOCRATIC REPUBLIC,LAO,2007,59,0.0,"Asia, Far East and Oceania",Fluoroquinolones,All
LAO PEOPLE'S DEMOCRATIC REPUBLIC,LAO,2011,50,0.0,"Asia, Far East and Oceania",Fluoroquinolones,All
LAO PEOPLE'S DEMOCRATIC REPUBLIC,LAO,2012,4,0.06708754137,"Asia, Far East and Oceania",Aminoglycosides,All
LATVIA,LVA,2016,100,0.00287974192,Europe,Aminoglycosides,All
LATVIA,LVA,2016,100,0.1324681284,Europe,Aminopenicillins,All
LATVIA,LVA,2016,212,0.19153000515132074,Europe,Fluoroquinolones,All
LATVIA,LVA,2016,200,0.02303793537,Europe,Third generation cephalosporins,All
LATVIA,LVA,2017,149,0.0045816425,Europe,Aminoglycosides,All
LATVIA,LVA,2017,149,0.06108856662000001,Europe,Aminopenicillins,All
LATVIA,LVA,2017,336,0.022391173415654764,Europe,Fluoroquinolones,All
LATVIA,LVA,2017,298,0.00152721417,Europe,Third generation cephalosporins,All
LATVIA,LVA,2018,200,0.00143987096,Europe,Aminoglycosides,All
LATVIA,LVA,2018,200,0.08495238666,Europe,Aminopenicillins,All
LATVIA,LVA,2018,400,0.15982567660000002,Europe,Fluoroquinolones,All
LATVIA,LVA,2018,200,0.00287974192,Europe,Third generation cephalosporins,All
LATVIA,LVA,2019,152,0.00598828712,Europe,Aminoglycosides,All
LATVIA,LVA,2019,152,0.06587115835,Europe,Aminopenicillins,All
LATVIA,LVA,2019,12,0.0,Europe,Fluoroquinolones,All
LATVIA,LVA,2020,150,0.0,Europe,Aminoglycosides,All
LATVIA,LVA,2020,150,0.1190293327,Europe,Aminopenicillins,All
LATVIA,LVA,2020,21,0.01919827947,Europe,Fluoroquinolones,All
LEBANON,LBN,2002,9,0.1243362385,Middle East,Aminoglycosides,All
LEBANON,LBN,2002,9,0.0,Middle East,Third generation cephalosporins,All
LEBANON,LBN,2004,94,0.0698518194,Middle East,Aminoglycosides,All
LEBANON,LBN,2004,94,0.1005866199,Middle East,Aminopenicillins,All
LEBANON,LBN,2004,94,0.06286663746,Middle East,Fluoroquinolones,All
LEBANON,LBN,2004,94,0.04330812802999999,Middle East,Third generation cephalosporins,All
LEBANON,LBN,2009,82,0.2317659291,Middle East,Aminoglycosides,All
LEBANON,LBN,2009,82,0.0343356932,Middle East,Aminopenicillins with beta-lactamase inhibitors,All
LEBANON,LBN,2009,82,0.343356932,Middle East,Fluoroquinolones,All
LEBANON,LBN,2009,82,0.0,Middle East,Third generation cephalosporins,All
LEBANON,LBN,2012,75,0.12293920209999998,Middle East,Aminoglycosides,All
LEBANON,LBN,2012,75,0.1397036388,Middle East,Aminopenicillins with beta-lactamase inhibitors,All
LEBANON,LBN,2012,75,0.1355125296,Middle East,Third generation cephalosporins,All
LEBANON,LBN,2014,49,0.01536740027,Middle East,Fluoroquinolones,All
LEBANON,LBN,2015,217,0.6008746309000002,Middle East,Aminoglycosides,All
LEBANON,LBN,2015,217,0.8583923299,Middle East,Aminopenicillins,All
LEBANON,LBN,2015,217,0.30043731549999997,Middle East,Aminopenicillins with beta-lactamase inhibitors,All
LEBANON,LBN,2015,217,0.5322032445,Middle East,Fluoroquinolones,All
LEBANON,LBN,2015,217,0.7725530969000001,Middle East,Third generation cephalosporins,All
LEBANON,LBN,2017,105,0.00079969315,Middle East,Aminoglycosides,All
LEBANON,LBN,2017,105,0.00186595067,Middle East,Aminopenicillins,All
LEBANON,LBN,2017,105,0.0008758544,Middle East,Aminopenicillins with beta-lactamase inhibitors,All
LEBANON,LBN,2017,105,0.00148514441,Middle East,Fluoroquinolones,All
LEBANON,LBN,2017,105,0.0012757009699999999,Middle East,Third generation cephalosporins,All
LEBANON,LBN,2018,88,0.6867138639,Middle East,Aminoglycosides,All
LEBANON,LBN,2018,88,0.8583923299000001,Middle East,Aminopenicillins,All
LEBANON,LBN,2018,88,0.48069970470000006,Middle East,Aminopenicillins with beta-lactamase inhibitors,All
LEBANON,LBN,2018,88,0.7811370202000002,Middle East,Fluoroquinolones,All
LEBANON,LBN,2018,88,0.6523781707,Middle East,Third generation cephalosporins,All
LITHUANIA,LTU,2016,100,0.1268982306,Europe,Aminoglycosides,All
LITHUANIA,LTU,2016,100,0.362566373,Europe,Aminopenicillins,All
LITHUANIA,LTU,2016,200,0.3335610632,Europe,Fluoroquinolones,All
LITHUANIA,LTU,2016,200,0.18853451400000001,Europe,Third generation cephalosporins,All
LITHUANIA,LTU,2017,99,0.0077932440199999994,Europe,Aminoglycosides,All
LITHUANIA,LTU,2017,99,0.05455270817,Europe,Aminopenicillins,All
LITHUANIA,LTU,2017,221,0.03647642710850679,Europe,Fluoroquinolones,All
LITHUANIA,LTU,2017,198,0.0,Europe,Third generation cephalosporins,All
LITHUANIA,LTU,2018,93,0.054579884110000004,Europe,Aminoglycosides,All
LITHUANIA,LTU,2018,93,0.30798648889999997,Europe,Aminopenicillins,All
LITHUANIA,LTU,2018,186,0.2923922363,Europe,Fluoroquinolones,All
LITHUANIA,LTU,2018,93,0.1091597682,Europe,Third generation cephalosporins,All
LITHUANIA,LTU,2019,99,0.005844933020000001,Europe,Aminoglycosides,All
LITHUANIA,LTU,2019,99,0.046759464140000005,Europe,Aminopenicillins,All
LITHUANIA,LTU,2020,100,0.043507964760000004,Europe,Aminoglycosides,All
LITHUANIA,LTU,2020,100,0.31180708079999997,Europe,Aminopenicillins,All
LUXEMBOURG,LUX,2017,44,0.0,Europe,Aminoglycosides,All
LUXEMBOURG,LUX,2017,44,0.030182531959999995,Europe,Aminopenicillins,All
LUXEMBOURG,LUX,2017,44,0.00335361466,Europe,Fluoroquinolones,All
LUXEMBOURG,LUX,2017,44,0.00335361466,Europe,Third generation cephalosporins,All
LUXEMBOURG,LUX,2019,37,0.0,Europe,Aminoglycosides,All
LUXEMBOURG,LUX,2019,37,0.06779739915,Europe,Aminopenicillins,All
MALAYSIA,MYS,2005,146,0.3563062263,"Asia, Far East and Oceania",Aminoglycosides,All
MALAYSIA,MYS,2005,146,0.21655427670000002,"Asia, Far East and Oceania",Aminopenicillins,All
MALAYSIA,MYS,2005,146,0.08404613466000001,"Asia, Far East and Oceania",Fluoroquinolones,All
MALAYSIA,MYS,2008,32,0.0347828372,"Asia, Far East and Oceania",Fluoroquinolones,All
MALAYSIA,MYS,2011,55,0.6310937386,"Asia, Far East and Oceania",Aminoglycosides,All
MALAYSIA,MYS,2011,55,0.625351778,"Asia, Far East and Oceania",Aminopenicillins,All
MALAYSIA,MYS,2011,7,0.07905190272,"Asia, Far East and Oceania",Aminopenicillins with beta-lactamase inhibitors,All
MALAYSIA,MYS,2011,157,0.38845504962611466,"Asia, Far East and Oceania",Fluoroquinolones,All
MALAYSIA,MYS,2011,96,0.8236521197000001,"Asia, Far East and Oceania",Macrolides,All
MALAYSIA,MYS,2011,7,0.0,"Asia, Far East and Oceania",Third generation cephalosporins,All
MALAYSIA,MYS,2012,91,0.03361845386,"Asia, Far East and Oceania",Aminoglycosides,All
MALAYSIA,MYS,2012,91,0.3109706982,"Asia, Far East and Oceania",Aminopenicillins,All
MALAYSIA,MYS,2012,91,0.09245074813000001,"Asia, Far East and Oceania",Aminopenicillins with beta-lactamase inhibitors,All
MALAYSIA,MYS,2012,99,0.07725452781878789,"Asia, Far East and Oceania",Fluoroquinolones,All
MALAYSIA,MYS,2012,91,0.05883229426,"Asia, Far East and Oceania",Third generation cephalosporins,All
MALAYSIA,MYS,2013,60,0.0,"Asia, Far East and Oceania",Fluoroquinolones,All
MALAYSIA,MYS,2013,60,0.0064389400500000004,"Asia, Far East and Oceania",Macrolides,All
MALAYSIA,MYS,2014,11,0.22692456360000002,"Asia, Far East and Oceania",Fluoroquinolones,All
MALAYSIA,MYS,2015,23,0.01770708515,"Asia, Far East and Oceania",Fluoroquinolones,All
MALAYSIA,MYS,2016,17,0.0,"Asia, Far East and Oceania",Fluoroquinolones,All
MALTA,MLT,2016,31,0.028667476849999998,Europe,Aminoglycosides,All
MALTA,MLT,2016,31,0.2436735532,Europe,Aminopenicillins,All
MALTA,MLT,2016,173,0.17979313513699424,Europe,Fluoroquinolones,All
MALTA,MLT,2016,31,0.0,Europe,Third generation cephalosporins,All
MALTA,MLT,2017,74,0.00407539839,Europe,Aminoglycosides,All
MALTA,MLT,2017,74,0.05298017905,Europe,Aminopenicillins,All
MALTA,MLT,2017,91,0.02319842158835165,Europe,Fluoroquinolones,All
MALTA,MLT,2017,74,0.00407539839,Europe,Third generation cephalosporins,All
MALTA,MLT,2018,85,0.04182078976,Europe,Aminoglycosides,All
MALTA,MLT,2018,85,0.3084283245,Europe,Aminopenicillins,All
MALTA,MLT,2018,283,0.1946957261745583,Europe,Fluoroquinolones,All
MALTA,MLT,2018,85,0.04182078976,Europe,Third generation cephalosporins,All
MALTA,MLT,2019,71,0.0212379916,Europe,Aminoglycosides,All
MALTA,MLT,2019,71,0.07220917143,Europe,Aminopenicillins,All
MALTA,MLT,2019,10,0.030157948070000003,Europe,Fluoroquinolones,All
MALTA,MLT,2020,3,0.148115297,Europe,Aminopenicillins,All
MALTA,MLT,2020,92,0.09659693288,Europe,Fluoroquinolones,All
MEXICO,MEX,2002,547,0.012265286310000002,Americas,Fluoroquinolones,All
MEXICO,MEX,2005,31,0.054366473500000005,Americas,Fluoroquinolones,All
MEXICO,MEX,2005,31,0.032619884099999996,Americas,Macrolides,All
MEXICO,MEX,2008,268,0.2756988876,Americas,Aminoglycosides,All
MEXICO,MEX,2008,272,0.4980857097,Americas,Aminopenicillins,All
MEXICO,MEX,2008,4,0.1359161838,Americas,Aminopenicillins with beta-lactamase inhibitors,All
MEXICO,MEX,2008,394,0.24894886576395941,Americas,Fluoroquinolones,All
MEXICO,MEX,2008,50,0.40231190390000005,Americas,Macrolides,All
MEXICO,MEX,2009,72,0.3535898581,Americas,Aminoglycosides,All
MEXICO,MEX,2009,39,0.16714205570000001,Americas,Aminopenicillins,All
MEXICO,MEX,2009,20,0.0,Americas,Aminopenicillins with beta-lactamase inhibitors,All
MEXICO,MEX,2009,145,0.12523272659793105,Americas,Fluoroquinolones,All
MEXICO,MEX,2009,67,0.41193514929999997,Americas,Third generation cephalosporins,All
MEXICO,MEX,2010,493,0.580795604,Americas,Fluoroquinolones,All
MEXICO,MEX,2012,85,0.24464913079999998,Americas,Macrolides,All
MEXICO,MEX,2013,34,0.032619884099999996,Americas,Aminoglycosides,All
MEXICO,MEX,2013,34,0.41862184599999996,Americas,Aminopenicillins,All
MEXICO,MEX,2013,125,0.021877068936400002,Americas,Fluoroquinolones,All
MEXICO,MEX,2013,38,0.0,Americas,Macrolides,All
MEXICO,MEX,2013,68,0.04892982615,Americas,Third generation cephalosporins,All
MEXICO,MEX,2014,148,0.04598503353,Americas,Aminoglycosides,All
MEXICO,MEX,2014,148,0.579456776,Americas,Aminopenicillins,All
MEXICO,MEX,2014,148,0.33752567050000004,Americas,Aminopenicillins with beta-lactamase inhibitors,All
MEXICO,MEX,2014,296,0.07180925766,Americas,Fluoroquinolones,All
MEXICO,MEX,2014,296,0.48975199519999996,Americas,Third generation cephalosporins,All
MEXICO,MEX,2015,23,0.4023119039000001,Americas,Aminoglycosides,All
MEXICO,MEX,2015,23,0.19028265730000002,Americas,Aminopenicillins,All
MEXICO,MEX,2015,23,0.543664735,Americas,Aminopenicillins with beta-lactamase inhibitors,All
MEXICO,MEX,2015,105,0.10842228144057145,Americas,Fluoroquinolones,All
MEXICO,MEX,2015,36,0.2718323675,Americas,Macrolides,All
MEXICO,MEX,2015,46,0.09242300496,Americas,Third generation cephalosporins,All
MOROCCO,MAR,2005,83,0.0,Africa,Fluoroquinolones,All
MOROCCO,MAR,2006,40,0.0,Africa,Fluoroquinolones,All
MOROCCO,MAR,2006,40,0.037554119329999996,Africa,Macrolides,All
MOROCCO,MAR,2011,39,0.139399345,Africa,Fluoroquinolones,All
MOROCCO,MAR,2012,44,0.1401559222,Africa,Fluoroquinolones,All
MOROCCO,MAR,2015,28,0.17238652729999998,Africa,Fluoroquinolones,All
MYANMAR,MMR,2015,138,0.0259614331,"Asia, Far East and Oceania",Fluoroquinolones,All
NAMIBIA,NAM,2009,81,0.0,Africa,Fluoroquinolones,All
NEPAL,NPL,2008,8,0.09786342595000001,"Asia, Far East and Oceania",Fluoroquinolones,All
NEPAL,NPL,2009,20,0.17615416669999998,"Asia, Far East and Oceania",Aminopenicillins,All
NEPAL,NPL,2013,135,0.1300246464002963,"Asia, Far East and Oceania",Fluoroquinolones,All
NEPAL,NPL,2017,26,0.09003435186999999,"Asia, Far East and Oceania",Fluoroquinolones,All
NETHERLANDS,NLD,2016,1226,0.01701562378,Europe,Aminoglycosides,All
NETHERLANDS,NLD,2016,1226,0.2560812815,Europe,Aminopenicillins,All
NETHERLANDS,NLD,2016,2608,0.10046776970883435,Europe,Fluoroquinolones,All
NETHERLANDS,NLD,2016,2452,0.00551659268,Europe,Third generation cephalosporins,All
NETHERLANDS,NLD,2017,1610,0.020198538080000005,Europe,Aminoglycosides,All
NETHERLANDS,NLD,2017,1610,0.2380699224,Europe,Aminopenicillins,All
NETHERLANDS,NLD,2017,3489,0.12131635185039838,Europe,Fluoroquinolones,All
NETHERLANDS,NLD,2017,3220,0.00650035964,Europe,Third generation cephalosporins,All
NETHERLANDS,NLD,2018,900,0.02877127094,Europe,Aminoglycosides,All
NETHERLANDS,NLD,2018,900,0.29715061039999996,Europe,Aminopenicillins,All
NETHERLANDS,NLD,2018,1843,0.08436876195252306,Europe,Fluoroquinolones,All
NETHERLANDS,NLD,2018,900,0.00551822804,Europe,Third generation cephalosporins,All
NETHERLANDS,NLD,2019,913,0.02992388648,Europe,Aminoglycosides,All
