location_name,map_id,reporting_year,antibiotic_pathogen_combo,sum_isolates,overall_prev,prop_2.5,prop_97.5,world_region
SLOVENIA,SVN,2019,Aminoglycosides & E. coli,85,0.258938293,0.015083756,0.594949704,Europe
SLOVENIA,SVN,2019,Aminopenicillins & E. coli,85,2.589382926,1.647743175,3.52707081,Europe
SLOVENIA,SVN,2019,Fluoroquinolones & Non-typhoidal Salmonella,154,26.44254945,22.71672897,32.06637138,Europe
SLOVENIA,SVN,2020,Aminoglycosides & E. coli,85,0.0,0.000187352,0.006782745,Europe
SLOVENIA,SVN,2020,Aminopenicillins & E. coli,85,18.58143537,15.24924073,21.92367745,Europe
SLOVENIA,SVN,2020,Fluoroquinolones & Non-typhoidal Salmonella,177,24.72494431,22.61574167,26.63531846,Europe
SOUTH AFRICA,ZAF,2005,Aminoglycosides & E. coli,70,30.73843601,13.72860313,47.61322437,Africa
SOUTH AFRICA,ZAF,2005,Aminopenicillins & E. coli,238,40.7284948,26.95334043,56.57688715,Africa
SOUTH AFRICA,ZAF,2005,Fluoroquinolones & E. coli,70,0.107655975,0.023930448,0.272593763,Africa
SOUTH AFRICA,ZAF,2005,Third generation cephalosporins & E. coli,168,18.76056471,16.02484575,21.53455288,Africa
SOUTH AFRICA,ZAF,2006,Aminoglycosides & E. coli,109,46.8565941,27.31368945,57.83739495,Africa
SOUTH AFRICA,ZAF,2006,Aminopenicillins & E. coli,109,24.33609878,1.996241164,47.62681534,Africa
SOUTH AFRICA,ZAF,2008,Aminoglycosides & E. coli,12,0.0,0.000948844,0.032481436,Africa
SOUTH AFRICA,ZAF,2008,Aminopenicillins & E. coli,12,43.66619108,30.25256941,57.3316977,Africa
SOUTH AFRICA,ZAF,2008,Fluoroquinolones & E. coli,60,0.0,0.008383664,0.025160498,Africa
SOUTH AFRICA,ZAF,2008,Third generation cephalosporins & E. coli,12,24.45306701,8.929018324,39.71633645,Africa
SOUTH AFRICA,ZAF,2010,Aminoglycosides & E. coli,81,0.0,0.0018382,0.015792052,Africa
SOUTH AFRICA,ZAF,2010,Aminopenicillins & E. coli,81,26.65254922,20.42787016,32.70826632,Africa
SOUTH AFRICA,ZAF,2010,Fluoroquinolones & Non-typhoidal Salmonella,82,5.23994293,1.800755779,8.704076273,Africa
SOUTH AFRICA,ZAF,2012,Macrolides & S. aureus,104,23.50592733,19.77541912,27.30487558,Africa
SOUTH AFRICA,ZAF,2013,Fluoroquinolones & Non-typhoidal Salmonella,48,0.279323611,0.023662047,0.531368648,Africa
SOUTH AFRICA,ZAF,2013,Macrolides & S. aureus,132,37.42942399,32.97340591,41.74463699,Africa
SOUTH AFRICA,ZAF,2014,Aminoglycosides & E. coli,95,48.90613401,44.85001292,53.03825942,Africa
SOUTH AFRICA,ZAF,2014,Aminopenicillins & E. coli,95,55.3105087,52.91820384,57.72359068,Africa
SOUTH AFRICA,ZAF,2014,Fluoroquinolones & E. coli,95,7.568806454,3.833914036,11.3349874,Africa
SOUTH AFRICA,ZAF,2014,Fluoroquinolones & S. aureus,146,0.0,0.000283771,0.009276682,Africa
SOUTH AFRICA,ZAF,2014,Macrolides & S. aureus,210,8.871861045,6.815017487,10.91474728,Africa
SOUTH AFRICA,ZAF,2014,Third generation cephalosporins & E. coli,95,18.63090819,13.46591601,23.84327463,Africa
SOUTH AFRICA,ZAF,2015,Aminoglycosides & E. coli,30,0.104746354,0.010061608,0.308224578,Africa
SOUTH AFRICA,ZAF,2015,Aminopenicillins & E. coli,30,0.349154513,0.013594608,0.703053589,Africa
SOUTH AFRICA,ZAF,2015,Aminopenicillins with beta-lactamase inhibitors & E. coli,30,1.501364407,0.914560299,2.083711671,Africa
SOUTH AFRICA,ZAF,2015,Fluoroquinolones & E. coli,30,0.104746354,0.008770789,0.311320657,Africa
SOUTH AFRICA,ZAF,2015,Third generation cephalosporins & E. coli,30,0.593562673,0.142989121,1.042509831,Africa
SOUTH AFRICA,ZAF,2016,Fluoroquinolones & S. aureus,116,3.493295286,0.903807827,6.046863694,Africa
SOUTH AFRICA,ZAF,2016,Macrolides & S. aureus,116,28.95891038,23.42027711,34.51536234,Africa
SPAIN,ESP,2016,Aminoglycosides & E. coli,171,8.287068849,6.726129074,9.865926403,Europe
SPAIN,ESP,2016,Aminopenicillins & E. coli,171,14.53633388,12.91649427,16.15155941,Europe
SPAIN,ESP,2016,Fluoroquinolones & E. coli,513,21.19315968,20.55398549,21.81856516,Europe
SPAIN,ESP,2016,Fluoroquinolones & Non-typhoidal Salmonella,217,13.59600168,12.01725419,15.18191522,Europe
SPAIN,ESP,2016,Third generation cephalosporins & E. coli,513,2.173657403,1.498694963,2.82398416,Europe
SPAIN,ESP,2017,Aminoglycosides & E. coli,337,3.774930273,1.874334031,5.663065869,Europe
SPAIN,ESP,2017,Aminopenicillins & E. coli,337,45.83530598,41.96434789,49.66686054,Europe
SPAIN,ESP,2017,Fluoroquinolones & E. coli,1011,25.26830073,22.72458855,27.84918991,Europe
SPAIN,ESP,2017,Fluoroquinolones & Non-typhoidal Salmonella,733,17.18027986,14.57725242,20.10703339,Europe
SPAIN,ESP,2017,Third generation cephalosporins & E. coli,1011,1.84387409,1.00887461,2.768862144,Europe
SPAIN,ESP,2018,Aminoglycosides & E. coli,170,5.466109057,4.037982691,6.872952817,Europe
SPAIN,ESP,2018,Aminopenicillins & E. coli,170,11.61548175,9.930482272,13.28954254,Europe
SPAIN,ESP,2018,Fluoroquinolones & E. coli,340,18.5847708,17.46391571,19.70972145,Europe
SPAIN,ESP,2018,Fluoroquinolones & Non-typhoidal Salmonella,427,7.072658676,6.035312164,8.090781935,Europe
SPAIN,ESP,2018,Third generation cephalosporins & E. coli,340,0.819916359,0.305169154,1.327608474,Europe
SPAIN,ESP,2019,Aminoglycosides & E. coli,340,3.957082477,1.945964604,5.986591305,Europe
SPAIN,ESP,2019,Aminopenicillins & E. coli,340,44.7792641,40.92986325,48.76389223,Europe
SPAIN,ESP,2019,Fluoroquinolones & Non-typhoidal Salmonella,536,23.7677156,19.86443588,28.24876745,Europe
SPAIN,ESP,2020,Fluoroquinolones & Non-typhoidal Salmonella,294,8.296772677,7.311745628,9.312567113,Europe
SRI LANKA,LKA,2013,Fluoroquinolones & Non-typhoidal Salmonella,12,0.0,0.00077862,0.037364128,Asia
SRI LANKA,LKA,2017,Fluoroquinolones & S. aureus,77,80.36297834,73.24409497,87.30850925,Asia
SUDAN,SDN,2005,Aminoglycosides & E. coli,5,18.57290471,1.197734984,50.0647559,Africa
SUDAN,SDN,2005,Aminopenicillins & E. coli,5,37.14580942,2.301884508,75.02189879,Africa
SUDAN,SDN,2005,Macrolides & S. aureus,8,35.28851895,6.042260277,65.07006744,Africa
SUDAN,SDN,2016,Aminoglycosides & E. coli,130,2.99690011,2.423012172,3.568529192,Africa
SUDAN,SDN,2016,Aminopenicillins & E. coli,130,2.069288171,1.551701917,2.588992773,Africa
SUDAN,SDN,2016,Fluoroquinolones & E. coli,130,3.567738226,2.982857497,4.144232728,Africa
SUDAN,SDN,2016,Third generation cephalosporins & E. coli,130,2.426061994,1.87743645,2.975102587,Africa
SWEDEN,SWE,2016,Aminoglycosides & E. coli,175,0.137119577,0.011308187,0.394786147,Europe
SWEDEN,SWE,2016,Aminopenicillins & E. coli,175,3.153750277,2.033112087,4.287108597,Europe
SWEDEN,SWE,2016,Fluoroquinolones & E. coli,350,1.371195773,0.751435672,2.00461072,Europe
SWEDEN,SWE,2016,Fluoroquinolones & Non-typhoidal Salmonella,21,0.0,0.001508814,0.013015386,Europe
SWEDEN,SWE,2016,Third generation cephalosporins & E. coli,350,0.411358732,0.098672694,0.777808526,Europe
SWEDEN,SWE,2017,Aminoglycosides & E. coli,140,0.0,8.34e-05,0.003875693,Europe
SWEDEN,SWE,2017,Aminopenicillins & E. coli,140,4.433491483,2.999810644,5.886887677,Europe
SWEDEN,SWE,2017,Fluoroquinolones & E. coli,420,0.0,0.000748391,0.00321177,Europe
SWEDEN,SWE,2017,Third generation cephalosporins & E. coli,420,0.0,0.000661994,0.003286189,Europe
SWEDEN,SWE,2018,Aminoglycosides & E. coli,178,0.134808573,0.008391328,0.392072133,Europe
SWEDEN,SWE,2018,Aminopenicillins & E. coli,178,3.909448622,2.667475485,5.119864145,Europe
SWEDEN,SWE,2018,Fluoroquinolones & E. coli,534,1.617702878,1.053111428,2.193843986,Europe
SWEDEN,SWE,2018,Third generation cephalosporins & E. coli,356,0.134808573,0.043733363,0.35075567,Europe
SWEDEN,SWE,2019,Aminoglycosides & E. coli,174,0.0,7.71e-05,0.003482271,Europe
SWEDEN,SWE,2019,Aminopenicillins & E. coli,174,4.527570878,3.21670486,5.856362851,Europe
SWEDEN,SWE,2020,Aminoglycosides & E. coli,172,0.139511198,0.011893901,0.405737072,Europe
SWEDEN,SWE,2020,Aminopenicillins & E. coli,172,3.069246351,1.922349123,4.223887947,Europe
SWEDEN,SWE,2020,Fluoroquinolones & Non-typhoidal Salmonella,8,2.999490753,0.17102159,8.303974888,Europe
SWITZERLAND,CHE,2016,Aminoglycosides & E. coli,190,0.302590436,0.016402155,0.625196533,Europe
SWITZERLAND,CHE,2016,Aminopenicillins & E. coli,190,4.740583504,3.629836649,5.841793311,Europe
SWITZERLAND,CHE,2016,Fluoroquinolones & E. coli,380,7.262170472,6.204182264,8.26001256,Europe
SWITZERLAND,CHE,2016,Fluoroquinolones & E. faecalis,31,0.618195515,0.047553844,1.763465021,Europe
SWITZERLAND,CHE,2016,Fluoroquinolones & E. faecium,247,0.54311104,0.165292605,0.922880406,Europe
SWITZERLAND,CHE,2016,Fluoroquinolones & Non-typhoidal Salmonella,82,0.0,0.002666097,0.019087885,Europe
SWITZERLAND,CHE,2016,Third generation cephalosporins & E. coli,190,0.0,8.9e-05,0.00266632,Europe
SWITZERLAND,CHE,2017,Aminoglycosides & E. coli,391,3.334425636,1.589470217,5.096718012,Europe
SWITZERLAND,CHE,2017,Aminopenicillins & E. coli,391,24.87360064,20.96268253,28.85125902,Europe
SWITZERLAND,CHE,2017,Fluoroquinolones & E. coli,782,2.637582763,1.447389189,3.838947633,Europe
SWITZERLAND,CHE,2017,Fluoroquinolones & Non-typhoidal Salmonella,97,0.0,0.002301777,0.017726389,Europe
SWITZERLAND,CHE,2017,Third generation cephalosporins & E. coli,391,0.0,0.001168128,0.01033813,Europe
SWITZERLAND,CHE,2018,Aminoglycosides & E. coli,214,0.447758434,0.075945199,0.81809588,Europe
SWITZERLAND,CHE,2018,Aminopenicillins & E. coli,214,4.925342772,3.891951505,5.974488945,Europe
SWITZERLAND,CHE,2018,Fluoroquinolones & E. coli,214,8.776065303,7.572283342,10.00056723,Europe
SWITZERLAND,CHE,2018,Third generation cephalosporins & E. coli,214,0.0,7.59e-05,0.002527065,Europe
SWITZERLAND,CHE,2019,Aminoglycosides & E. coli,388,2.477012466,1.02291358,4.064872308,Europe
SWITZERLAND,CHE,2019,Aminopenicillins & E. coli,388,17.61887757,14.04270567,21.2259479,Europe
SWITZERLAND,CHE,2020,Aminoglycosides & E. coli,208,0.276404725,0.013878496,0.568489984,Europe
SWITZERLAND,CHE,2020,Aminopenicillins & E. coli,208,3.777531248,2.799592531,4.752037161,Europe
THAILAND,THA,2001,Fluoroquinolones & Non-typhoidal Salmonella,62,0.0,0.003025848,0.040462816,Asia
THAILAND,THA,2003,Fluoroquinolones & Non-typhoidal Salmonella,370,0.0,0.003550304,0.01863101,Asia
THAILAND,THA,2005,Aminopenicillins with beta-lactamase inhibitors & E. coli,460,0.652823665,0.092059668,1.225539475,Asia
THAILAND,THA,2005,Fluoroquinolones & E. coli,460,36.55812522,33.79712025,39.33700051,Asia
THAILAND,THA,2005,Third generation cephalosporins & E. coli,460,0.652823665,0.090168533,1.21227489,Asia
THAILAND,THA,2007,Aminoglycosides & E. coli,60,17.91631049,6.759784169,26.81039608,Asia
THAILAND,THA,2007,Aminopenicillins & E. coli,60,60.49969964,42.95929334,71.34359431,Asia
THAILAND,THA,2007,Fluoroquinolones & E. coli,57,5.875412981,0.842246941,10.98274334,Asia
THAILAND,THA,2008,Macrolides & S. aureus,21,15.7505545,7.136553473,20.57673288,Asia
THAILAND,THA,2010,Aminoglycosides & E. coli,38,19.32068019,17.59685845,20.88598165,Asia
THAILAND,THA,2010,Aminopenicillins & E. coli,38,14.28050275,11.32833682,17.17514481,Asia
THAILAND,THA,2010,Fluoroquinolones & E. coli,38,0.420014787,0.054372703,1.326972284,Asia
THAILAND,THA,2010,Fluoroquinolones & Non-typhoidal Salmonella,87,0.202765759,0.017166861,0.616837377,Asia
THAILAND,THA,2011,Aminoglycosides & E. coli,169,35.30766892,26.35052786,44.32049262,Asia
THAILAND,THA,2011,Aminopenicillins & E. coli,169,66.53399143,58.37169314,75.03918366,Asia
THAILAND,THA,2011,Aminopenicillins with beta-lactamase inhibitors & E. coli,169,4.546964168,0.658202275,8.882313672,Asia
THAILAND,THA,2011,Fluoroquinolones & E. coli,169,10.96119339,4.917476414,16.85748785,Asia
THAILAND,THA,2011,Fluoroquinolones & Non-typhoidal Salmonella,30,0.0,0.004482652,0.040331345,Asia
THAILAND,THA,2011,Fluoroquinolones & S. aureus,6,21.00073934,20.98433196,21.00037131,Asia
THAILAND,THA,2011,Macrolides & S. aureus,14,9.015317386,4.77846039,11.17823237,Asia
THAILAND,THA,2011,Third generation cephalosporins & E. coli,169,1.470051754,0.584431181,2.386085591,Asia
THAILAND,THA,2013,Aminoglycosides & E. coli,143,47.00330385,42.40973845,51.56173928,Asia
THAILAND,THA,2013,Aminopenicillins & E. coli,143,65.28236646,65.27186722,65.28209539,Asia
THAILAND,THA,2013,Aminopenicillins with beta-lactamase inhibitors & E. coli,143,54.18436416,50.3617551,57.94770044,Asia
THAILAND,THA,2013,Fluoroquinolones & E. coli,286,41.12789087,37.17537556,44.94455714,Asia
THAILAND,THA,2013,Fluoroquinolones & Non-typhoidal Salmonella,284,0.299482374,0.043929473,0.564156477,Asia
THAILAND,THA,2013,Third generation cephalosporins & E. coli,286,60.71260081,58.55691016,62.79726599,Asia
THAILAND,THA,2014,Aminoglycosides & E. coli,437,8.868040288,7.713167385,9.971951173,Asia
THAILAND,THA,2014,Aminopenicillins & E. coli,437,24.3841024,22.78885143,25.98078658,Asia
THAILAND,THA,2014,Aminopenicillins with beta-lactamase inhibitors & E. coli,391,1.579620828,0.934072976,2.223588019,Asia
THAILAND,THA,2014,Fluoroquinolones & E. coli,550,2.066042091,1.217680088,2.956856374,Asia
THAILAND,THA,2014,Third generation cephalosporins & E. coli,782,9.118899084,8.289115485,9.98294026,Asia
THAILAND,THA,2015,Aminoglycosides & E. coli,246,67.81053055,54.9975072,76.93777695,Asia
THAILAND,THA,2015,Aminopenicillins & E. coli,210,17.40061259,16.32346486,18.32628276,Asia
THAILAND,THA,2015,Aminopenicillins with beta-lactamase inhibitors & E. coli,90,0.490017251,0.034820759,1.104643525,Asia
THAILAND,THA,2015,Fluoroquinolones & E. coli,549,50.21474924,42.30934076,58.18156536,Asia
THAILAND,THA,2015,Fluoroquinolones & Non-typhoidal Salmonella,187,1.695645882,0.142718783,3.867748024,Asia
THAILAND,THA,2015,Third generation cephalosporins & E. coli,486,1.750061611,1.141682672,2.346222421,Asia
THAILAND,THA,2016,Aminoglycosides & E. coli,21,5.875412981,0.404676092,16.37620249,Asia
THAILAND,THA,2016,Fluoroquinolones & E. coli,33,47.65612752,36.6789504,58.26639592,Asia
THAILAND,THA,2016,Third generation cephalosporins & E. coli,28,25.82132132,12.68832822,37.94261558,Asia
THAILAND,THA,2017,Aminoglycosides & E. coli,125,77.50911831,71.14365551,84.24090647,Asia
THAILAND,THA,2017,Fluoroquinolones & Non-typhoidal Salmonella,106,4.546964168,0.800432136,9.523296951,Asia
TUNISIA,TUN,2006,Aminoglycosides & E. coli,147,62.66812394,50.66147855,75.08685434,Africa
TUNISIA,TUN,2006,Aminopenicillins & E. coli,110,33.8392901,26.45969723,41.4984411,Africa
TUNISIA,TUN,2006,Aminopenicillins with beta-lactamase inhibitors & E. coli,110,2.718015269,0.719600339,5.596440823,Africa
TUNISIA,TUN,2006,Fluoroquinolones & E. coli,114,6.032086518,3.800327636,10.68787858,Africa
TUNISIA,TUN,2006,Third generation cephalosporins & E. coli,110,0.0,0.006461803,0.021055499,Africa
TUNISIA,TUN,2007,Aminoglycosides & E. coli,11,17.83610678,4.784908257,37.73566476,Africa
TUNISIA,TUN,2007,Aminopenicillins & E. coli,9,74.7454199,74.69773011,74.74444605,Africa
TUNISIA,TUN,2007,Fluoroquinolones & E. coli,27,5.232179393,3.191364481,14.41239155,Africa
TUNISIA,TUN,2007,Third generation cephalosporins & E. coli,9,74.7454199,74.69770547,74.74453746,Africa
TUNISIA,TUN,2010,Aminoglycosides & E. coli,67,6.727087791,1.94745379,11.64299188,Africa
TUNISIA,TUN,2010,Aminopenicillins & E. coli,67,74.7454199,74.72775507,74.74497082,Africa
TUNISIA,TUN,2010,Fluoroquinolones & E. coli,134,53.81670233,47.65487217,60.2195625,Africa
TUNISIA,TUN,2010,Third generation cephalosporins & E. coli,67,74.7454199,74.72815562,74.74490612,Africa
TUNISIA,TUN,2011,Aminoglycosides & E. coli,10,22.42362597,2.488595728,42.52094995,Africa
TUNISIA,TUN,2011,Aminopenicillins & E. coli,10,0.0,0.001479583,0.045421935,Africa
TUNISIA,TUN,2011,Fluoroquinolones & E. coli,60,7.47454199,5.967102213,15.58742735,Africa
TUNISIA,TUN,2011,Fluoroquinolones & S. aureus,16,7.007383115,1.524583227,12.79304785,Africa
TUNISIA,TUN,2011,Macrolides & S. aureus,16,31.48967224,10.96421537,56.56296562,Africa
TUNISIA,TUN,2011,Third generation cephalosporins & E. coli,10,74.7454199,74.70015311,74.74448371,Africa
TUNISIA,TUN,2012,Aminoglycosides & E. coli,18,74.05534046,53.75590047,90.33163728,Africa
TUNISIA,TUN,2012,Aminopenicillins & E. coli,15,60.10124421,39.56812402,83.96020012,Africa
TUNISIA,TUN,2012,Aminopenicillins with beta-lactamase inhibitors & E. coli,8,0.0,0.001344439,0.050229813,Africa
TUNISIA,TUN,2012,Fluoroquinolones & E. coli,44,27.38400384,17.57688133,40.4676001,Africa
TUNISIA,TUN,2012,Third generation cephalosporins & E. coli,8,9.716904587,0.765730165,26.27487429,Africa
TUNISIA,TUN,2013,Aminoglycosides & E. coli,204,37.32864863,31.22189762,43.70249445,Africa
TUNISIA,TUN,2013,Aminopenicillins & E. coli,156,55.35464096,47.89557611,62.96706454,Africa
TUNISIA,TUN,2013,Aminopenicillins with beta-lactamase inhibitors & E. coli,187,15.35807712,10.06418451,21.2190739,Africa
TUNISIA,TUN,2013,Fluoroquinolones & E. coli,612,29.1491139,25.39832594,32.92332426,Africa
TUNISIA,TUN,2013,Fluoroquinolones & Non-typhoidal Salmonella,46,0.0,0.002894602,0.026506404,Africa
TUNISIA,TUN,2013,Third generation cephalosporins & E. coli,204,35.78956043,33.92614102,37.68717303,Africa
TUNISIA,TUN,2014,Aminoglycosides & E. coli,3,50.07943133,12.03324292,73.30618848,Africa
TUNISIA,TUN,2014,Fluoroquinolones & Non-typhoidal Salmonella,17,7.310277885,2.089338733,12.46107791,Africa
TUNISIA,TUN,2014,Fluoroquinolones & S. aureus,15,0.0,0.000422247,0.012442574,Africa
TUNISIA,TUN,2014,Macrolides & S. aureus,15,3.277021121,0.143470593,7.379384552,Africa
TUNISIA,TUN,2015,Fluoroquinolones & E. coli,37,74.7454199,74.72177792,74.74506694,Africa
TUNISIA,TUN,2015,Third generation cephalosporins & E. coli,37,74.7454199,74.72192892,74.74485715,Africa
TÜRKIYE,TUR,2005,Fluoroquinolones & Non-typhoidal Salmonella,110,0.823919797,0.050414915,1.846118624,Asia
TÜRKIYE,TUR,2008,Fluoroquinolones & S. aureus,154,7.644521321,4.72938455,10.61948133,Asia
TÜRKIYE,TUR,2008,Macrolides & S. aureus,154,11.17276193,7.717994867,14.61292324,Asia
TÜRKIYE,TUR,2009,Fluoroquinolones & S. aureus,64,0.0,0.000325857,0.01402712,Asia
TÜRKIYE,TUR,2009,Macrolides & S. aureus,64,5.880401016,1.732170824,10.08008356,Asia
TÜRKIYE,TUR,2010,Macrolides & S. aureus,112,15.87708274,11.36953374,20.43564237,Asia
TÜRKIYE,TUR,2012,Aminoglycosides & E. coli,120,71.30231573,63.93330486,77.33359488,Asia
TÜRKIYE,TUR,2012,Aminopenicillins & E. coli,120,94.70763909,91.45362757,97.96584837,Asia
TÜRKIYE,TUR,2012,Aminopenicillins with beta-lactamase inhibitors & E. coli,25,23.06975431,15.59669338,30.54267847,Asia
TÜRKIYE,TUR,2012,Fluoroquinolones & E. coli,120,33.29899746,22.8540485,43.13243415,Asia
TÜRKIYE,TUR,2012,Fluoroquinolones & Non-typhoidal Salmonella,96,2.883719289,0.864025468,4.911736167,Asia
TÜRKIYE,TUR,2012,Fluoroquinolones & S. aureus,70,0.0,0.000390562,0.013499271,Asia
TÜRKIYE,TUR,2012,Macrolides & S. aureus,70,27.04984467,20.51479769,33.47959575,Asia
TÜRKIYE,TUR,2012,Third generation cephalosporins & E. coli,202,39.27094358,37.85069544,40.72972072,Asia
TÜRKIYE,TUR,2013,Aminoglycosides & E. coli,26,47.63124823,39.22960604,56.06430773,Asia
TÜRKIYE,TUR,2013,Aminopenicillins & E. coli,26,58.80401016,58.78203215,58.80347677,Asia
TÜRKIYE,TUR,2013,Aminopenicillins with beta-lactamase inhibitors & E. coli,26,27.63788478,17.18415838,38.39934414,Asia
TÜRKIYE,TUR,2013,Fluoroquinolones & E. coli,78,14.11296244,7.95601306,20.3041768,Asia
TÜRKIYE,TUR,2014,Aminoglycosides & E. coli,320,30.76180946,23.10664873,44.7279261,Asia
TÜRKIYE,TUR,2014,Aminopenicillins & E. coli,320,33.2736841,31.59110597,34.97520997,Asia
TÜRKIYE,TUR,2014,Aminopenicillins with beta-lactamase inhibitors & E. coli,308,8.239197968,6.52906998,10.02990037,Asia
TÜRKIYE,TUR,2014,Fluoroquinolones & E. coli,1248,30.50087709,29.4852095,31.60819591,Asia
TÜRKIYE,TUR,2014,Fluoroquinolones & S. aureus,17,7.056481219,0.428181035,15.69548424,Asia
TÜRKIYE,TUR,2014,Macrolides & S. aureus,17,21.16944366,8.40824532,34.09195006,Asia
TÜRKIYE,TUR,2014,Third generation cephalosporins & E. coli,640,3.168922295,2.515244615,3.873544245,Asia
TÜRKIYE,TUR,2015,Aminopenicillins & E. coli,136,36.14284713,31.31485241,40.96732982,Asia
TÜRKIYE,TUR,2015,Aminopenicillins with beta-lactamase inhibitors & E. coli,136,27.50384622,22.46634036,32.72759821,Asia
TÜRKIYE,TUR,2015,Fluoroquinolones & Non-typhoidal Salmonella,4,14.70100254,0.687188436,38.848757,Asia
TÜRKIYE,TUR,2016,Aminoglycosides & E. coli,66,16.88371929,7.026708121,29.39054673,Asia
TÜRKIYE,TUR,2016,Aminopenicillins & E. coli,66,100.0,99.96321369,99.9957091,Asia
TÜRKIYE,TUR,2016,Aminopenicillins with beta-lactamase inhibitors & E. coli,66,4.119598984,0.954595898,7.351258788,Asia
TÜRKIYE,TUR,2016,Fluoroquinolones & E. coli,264,24.71427563,21.79055965,30.9914413,Asia
TÜRKIYE,TUR,2016,Third generation cephalosporins & E. coli,132,95.05979949,88.12488608,97.5563669,Asia
TÜRKIYE,TUR,2017,Aminopenicillins & E. coli,4,30.89699238,13.92938542,40.49925865,Asia
TÜRKIYE,TUR,2017,Fluoroquinolones & E. coli,16,30.89699238,19.24289277,35.39200864,Asia
TÜRKIYE,TUR,2017,Third generation cephalosporins & E. coli,8,10.29899746,3.413358248,24.54047729,Asia
UGANDA,UGA,2012,Fluoroquinolones & Non-typhoidal Salmonella,53,0.0,5.12e-05,0.001974136,Africa
UGANDA,UGA,2013,Fluoroquinolones & Non-typhoidal Salmonella,143,3.268615486,2.783777142,3.751851168,Africa
UGANDA,UGA,2013,Fluoroquinolones & S. aureus,41,0.0,0.000643714,0.025572839,Africa
UGANDA,UGA,2013,Macrolides & S. aureus,41,1.723607443,0.149716352,5.294356266,Africa
UGANDA,UGA,2015,Fluoroquinolones & Non-typhoidal Salmonella,78,3.142899506,2.479419479,3.803684309,Africa
UGANDA,UGA,2017,Aminoglycosides & E. coli,126,0.502863921,0.12354589,0.924211223,Africa
UGANDA,UGA,2017,Aminopenicillins & E. coli,126,71.68132509,58.11245,85.69103689,Africa
UGANDA,UGA,2017,Fluoroquinolones & E. coli,126,4.452942728,1.227958355,11.09035823,Africa
UGANDA,UGA,2017,Third generation cephalosporins & E. coli,126,0.0,0.00282732,0.036561254,Africa
UNITED KINGDOM,GBR,2016,Aminoglycosides & E. coli,190,2.736237078,1.423731438,4.015911676,Europe
UNITED KINGDOM,GBR,2016,Aminopenicillins & E. coli,190,25.01702471,22.66010476,27.39113603,Europe
UNITED KINGDOM,GBR,2016,Fluoroquinolones & E. coli,760,8.01326573,6.775040334,9.273517913,Europe
UNITED KINGDOM,GBR,2016,Fluoroquinolones & Non-typhoidal Salmonella,221,3.024541308,1.642232901,4.395047118,Europe
UNITED KINGDOM,GBR,2016,Third generation cephalosporins & E. coli,760,0.0,0.001312793,0.004115897,Europe
UNITED KINGDOM,GBR,2017,Aminoglycosides & E. coli,186,0.473472809,0.145846463,0.79093501,Europe
UNITED KINGDOM,GBR,2017,Aminopenicillins & E. coli,186,3.855421442,3.059710912,4.64450317,Europe
UNITED KINGDOM,GBR,2017,Fluoroquinolones & E. coli,744,0.338194863,0.173351324,0.502841372,Europe
UNITED KINGDOM,GBR,2017,Third generation cephalosporins & E. coli,744,0.0,0.00042192,0.001441957,Europe
UNITED KINGDOM,GBR,2018,Aminoglycosides & E. coli,183,3.8555097,2.315414669,5.417478826,Europe
UNITED KINGDOM,GBR,2018,Aminopenicillins & E. coli,183,17.24833287,14.65652614,19.78098013,Europe
UNITED KINGDOM,GBR,2018,Fluoroquinolones & E. coli,915,5.884725334,4.981144001,6.832488526,Europe
UNITED KINGDOM,GBR,2018,Fluoroquinolones & Non-typhoidal Salmonella,323,1.494583278,0.742488806,2.357933378,Europe
UNITED KINGDOM,GBR,2018,Third generation cephalosporins & E. coli,549,0.811686253,0.276254362,1.321758822,Europe
UNITED KINGDOM,GBR,2019,Aminoglycosides & E. coli,208,0.181454552,0.013628307,0.376195586,Europe
UNITED KINGDOM,GBR,2019,Aminopenicillins & E. coli,208,4.536363792,3.76592954,5.313966004,Europe
UNITED KINGDOM,GBR,2019,Fluoroquinolones & Non-typhoidal Salmonella,9,0.0,0.000198781,0.007936679,Europe
UNITED KINGDOM,GBR,2020,Aminoglycosides & E. coli,250,1.485385842,0.621822953,2.362148659,Europe
UNITED KINGDOM,GBR,2020,Aminopenicillins & E. coli,250,15.00239701,12.81319775,17.15752124,Europe
UNITED KINGDOM,GBR,2020,Fluoroquinolones & Non-typhoidal Salmonella,311,2.746292152,1.59270853,3.844071151,Europe
UNITED REPUBLIC OF TANZANIA,TZA,2011,Aminoglycosides & E. coli,31,2.876132193,0.159510688,8.409774757,Africa
UNITED REPUBLIC OF TANZANIA,TZA,2011,Aminopenicillins & E. coli,31,37.3897185,21.83778077,53.08632735,Africa
UNITED REPUBLIC OF TANZANIA,TZA,2011,Aminopenicillins with beta-lactamase inhibitors & E. coli,31,8.628396578,0.453227282,17.72129165,Africa
UNITED REPUBLIC OF TANZANIA,TZA,2011,Third generation cephalosporins & E. coli,31,27.8026112,13.14838649,42.18733571,Africa
UNITED REPUBLIC OF TANZANIA,TZA,2012,Aminoglycosides & E. coli,95,0.0,0.000403402,0.018835585,Africa
UNITED REPUBLIC OF TANZANIA,TZA,2012,Aminopenicillins & E. coli,95,0.0,0.000539474,0.018745257,Africa
