,country,year,producer_price_eggs_hen_in_shell_lcupertonne,producer_price_eggs_hen_in_shell_slcpertonne,producer_price_meat_livewt_cattle_lcupertonne,producer_price_meat_livewt_cattle_slcpertonne,producer_price_meat_livewt_sheep_lcupertonne,producer_price_meat_livewt_sheep_slcpertonne,producer_price_milk_whole_fresh_sheep_lcupertonne,producer_price_milk_whole_fresh_sheep_slcpertonne,producer_price_wool_greasy_lcupertonne,producer_price_wool_greasy_slcpertonne,producer_price_eggs_hen_in_shell_usdpertonne,producer_price_meat_livewt_cattle_usdpertonne,producer_price_meat_livewt_chicken_lcupertonne,producer_price_meat_livewt_chicken_slcpertonne,producer_price_meat_livewt_chicken_usdpertonne,producer_price_meat_livewt_duck_lcupertonne,producer_price_meat_livewt_duck_slcpertonne,producer_price_meat_livewt_duck_usdpertonne,producer_price_meat_livewt_goat_lcupertonne,producer_price_meat_livewt_goat_slcpertonne,producer_price_meat_livewt_goat_usdpertonne,producer_price_meat_livewt_goose_lcupertonne,producer_price_meat_livewt_goose_slcpertonne,producer_price_meat_livewt_goose_usdpertonne,producer_price_meat_livewt_pig_lcupertonne,producer_price_meat_livewt_pig_slcpertonne,producer_price_meat_livewt_pig_usdpertonne,producer_price_meat_livewt_sheep_usdpertonne,producer_price_meat_livewt_turkey_lcupertonne,producer_price_meat_livewt_turkey_slcpertonne,producer_price_meat_livewt_turkey_usdpertonne,producer_price_meat_cattle_lcupertonne,producer_price_meat_cattle_slcpertonne,producer_price_meat_cattle_usdpertonne,producer_price_meat_chicken_lcupertonne,producer_price_meat_chicken_slcpertonne,producer_price_meat_chicken_usdpertonne,producer_price_meat_goat_lcupertonne,producer_price_meat_goat_slcpertonne,producer_price_meat_goat_usdpertonne,producer_price_meat_pig_lcupertonne,producer_price_meat_pig_slcpertonne,producer_price_meat_pig_usdpertonne,producer_price_meat_sheep_lcupertonne,producer_price_meat_sheep_slcpertonne,producer_price_meat_sheep_usdpertonne,producer_price_meat_turkey_lcupertonne,producer_price_meat_turkey_slcpertonne,producer_price_meat_turkey_usdpertonne,producer_price_milk_whole_fresh_cow_lcupertonne,producer_price_milk_whole_fresh_cow_slcpertonne,producer_price_milk_whole_fresh_cow_usdpertonne,producer_price_milk_whole_fresh_goat_lcupertonne,producer_price_milk_whole_fresh_goat_slcpertonne,producer_price_milk_whole_fresh_goat_usdpertonne,producer_price_milk_whole_fresh_sheep_usdpertonne,producer_price_wool_greasy_usdpertonne,producer_price_meat_camel_lcupertonne,producer_price_meat_camel_slcpertonne,producer_price_meat_camel_usdpertonne,producer_price_meat_livewt_horse_lcupertonne,producer_price_meat_livewt_horse_slcpertonne,producer_price_meat_livewt_horse_usdpertonne,producer_price_meat_livewt_rabbit_lcupertonne,producer_price_meat_livewt_rabbit_slcpertonne,producer_price_meat_livewt_rabbit_usdpertonne,producer_price_meat_horse_lcupertonne,producer_price_meat_horse_slcpertonne,producer_price_meat_horse_usdpertonne,producer_price_meat_rabbit_lcupertonne,producer_price_meat_rabbit_slcpertonne,producer_price_meat_rabbit_usdpertonne,producer_price_meat_duck_lcupertonne,producer_price_meat_duck_slcpertonne,producer_price_meat_duck_usdpertonne,producer_price_meat_goose_and_guinea_fowl_lcupertonne,producer_price_meat_goose_and_guinea_fowl_slcpertonne,producer_price_meat_goose_and_guinea_fowl_usdpertonne,producer_price_meat_livewt_ass_lcupertonne,producer_price_meat_livewt_ass_slcpertonne,producer_price_meat_livewt_ass_usdpertonne,producer_price_meat_livewt_buffalo_lcupertonne,producer_price_meat_livewt_buffalo_slcpertonne,producer_price_meat_livewt_buffalo_usdpertonne,producer_price_meat_buffalo_lcupertonne,producer_price_meat_buffalo_slcpertonne,producer_price_meat_buffalo_usdpertonne,producer_price_milk_whole_fresh_buffalo_lcupertonne,producer_price_milk_whole_fresh_buffalo_slcpertonne,producer_price_milk_whole_fresh_buffalo_usdpertonne,producer_price_eggs_other_bird_in_shell_lcupertonne,producer_price_eggs_other_bird_in_shell_slcpertonne,producer_price_eggs_other_bird_in_shell_usdpertonne,producer_price_meat_livewt_mule_lcupertonne,producer_price_meat_livewt_mule_slcpertonne,producer_price_meat_livewt_mule_usdpertonne,producer_price_meat_livewt_camel_lcupertonne,producer_price_meat_livewt_camel_slcpertonne,producer_price_meat_livewt_camel_usdpertonne,producer_price_meat_ass_lcupertonne,producer_price_meat_ass_slcpertonne,producer_price_meat_ass_usdpertonne,producer_price_meat_mule_lcupertonne,producer_price_meat_mule_slcpertonne,producer_price_meat_mule_usdpertonne,producer_price_meat_game_lcupertonne,producer_price_meat_game_slcpertonne,producer_price_meat_game_usdpertonne,producer_price_meat_livewt_poultry_other_lcupertonne,producer_price_meat_livewt_poultry_other_slcpertonne,producer_price_meat_livewt_poultry_other_usdpertonne,producer_price_milk_whole_fresh_camel_lcupertonne,producer_price_milk_whole_fresh_camel_slcpertonne,producer_price_milk_whole_fresh_camel_usdpertonne,producer_price_meat_livewt_camelids_other_lcupertonne,producer_price_meat_livewt_camelids_other_slcpertonne,producer_price_meat_livewt_camelids_other_usdpertonne,producer_price_meat_other_camelids_lcupertonne,producer_price_meat_other_camelids_slcpertonne,producer_price_meat_other_camelids_usdpertonne
2178,Switzerland,2014,5171.0,5171.0,4655.0,4655.0,4705.0,4705.0,,,748.0,748.0,5644.0,5080.8,2459.0,2459.0,2683.9,,,,4372.0,4372.0,4771.9,,,,2809.0,2809.0,3065.9,5135.3,2927.0,2927.0,3194.7,8952.0,8952.0,9770.8,,,,7591.0,7591.0,8285.3,3653.0,3653.0,3987.1,10296.0,10296.0,11237.7,,,,666.0,666.0,726.9,666.0,666.0,726.9,,816.4,,,,2485.0,2485.0,2712.3,5908.0,5908.0,6448.4,4618.0,4618.0,5040.4,18258.0,18258.0,19928.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2179,Switzerland,2015,5146.0,5146.0,4898.0,4898.0,4965.0,4965.0,,,750.0,750.0,5347.0,5089.4,2430.0,2430.0,2524.9,,,,4688.0,4688.0,4871.2,,,,2338.0,2338.0,2429.3,5159.0,2927.0,2927.0,3041.4,9420.0,9420.0,9788.0,,,,8140.0,8140.0,8458.0,3041.0,3041.0,3159.8,10864.0,10864.0,11288.4,,,,604.0,604.0,627.6,604.0,604.0,627.6,,779.3,,,,2488.0,2488.0,2585.2,5463.0,5463.0,5676.4,4624.0,4624.0,4804.7,19024.0,19024.0,19767.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2180,Switzerland,2016,5057.0,5057.0,4882.0,4882.0,4913.0,4913.0,,,707.0,707.0,5131.9,4954.3,2396.0,2396.0,2431.5,,,,4333.0,4333.0,4397.2,,,,2604.0,2604.0,2642.6,4985.8,2927.0,2927.0,2970.4,9389.0,9389.0,9528.1,,,,7523.0,7523.0,7634.5,3387.0,3387.0,3437.2,10750.0,10750.0,10909.3,,,,592.0,592.0,600.8,592.0,592.0,600.8,,717.5,,,,2484.0,2484.0,2520.8,5854.0,5854.0,5940.7,4618.0,4618.0,4686.4,19106.0,19106.0,19389.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2181,Switzerland,2017,5024.0,5024.0,5085.0,5085.0,4980.0,4980.0,,,716.0,716.0,5102.1,5164.0,2423.0,2423.0,2460.6,,,,4333.0,4333.0,4400.3,,,,2609.0,2609.0,2649.5,5057.4,2927.0,2927.0,2972.5,9780.0,9780.0,9932.0,,,,7523.0,7523.0,7639.9,3393.0,3393.0,3445.7,10898.0,10898.0,11067.3,,,,608.0,608.0,617.4,608.0,608.0,617.4,,727.1,,,,2485.0,2485.0,2523.6,,,,4619.0,4619.0,4690.8,21045.0,21045.0,21372.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2182,Switzerland,2018,5261.0,5261.0,4855.0,4855.0,4729.0,4729.0,,,772.0,772.0,5380.0,4964.8,2385.0,2385.0,2438.9,,,,4456.0,4456.0,4556.8,,,,2601.0,2601.0,2659.8,4836.0,2927.0,2927.0,2993.2,9336.0,9336.0,9547.2,,,,7736.0,7736.0,7911.0,3382.0,3382.0,3458.5,10348.0,10348.0,10582.0,,,,549.0,549.0,561.4,549.0,549.0,561.4,,789.5,,,,2629.0,2629.0,2688.5,,,,4887.0,4887.0,4997.5,19325.0,19325.0,19762.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2183,Switzerland,2019,5354.0,5354.0,4899.0,4899.0,4802.0,4802.0,,,775.0,775.0,5387.5,4929.7,2378.0,2378.0,2392.9,,,,4633.0,4633.0,4662.0,,,,3005.0,3005.0,3023.8,4832.1,2927.0,2927.0,2945.3,9421.0,9421.0,9480.0,,,,8043.0,8043.0,8093.4,3907.0,3907.0,3931.5,10508.0,10508.0,10573.8,,,,546.0,546.0,549.4,546.0,546.0,549.4,,779.9,,,,2694.0,2694.0,2710.9,,,,5008.0,5008.0,5039.4,20423.0,20423.0,20550.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2184,Switzerland,2020,5339.0,5339.0,5222.0,5222.0,5392.0,5392.0,,,775.0,775.0,5686.8,5562.2,2379.0,2379.0,2534.0,,,,4650.0,4650.0,4952.9,,,,3136.0,3136.0,3340.3,5743.2,2927.0,2927.0,3117.7,9380.8,9380.8,9991.9,,,,8350.0,8350.0,8893.9,4253.0,4253.0,4530.1,10294.0,10294.0,10964.6,,,,569.0,569.0,606.1,569.0,569.0,606.1,,825.5,,,,2696.0,2696.0,2871.6,,,,5132.6,5132.6,5466.9,20369.0,20369.0,21695.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2185,Syrian Arab Republic,2000,67100.0,67100.0,,,110000.0,110000.0,,,,,,,,,,,,,,,,,,,,,,,,,,117900.0,117900.0,,54700.0,54700.0,,,,,,,,142200.0,142200.0,,,,,11600.0,11600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2186,Syrian Arab Republic,2001,68500.0,68500.0,,,100000.0,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,139000.0,139000.0,,68600.0,68600.0,,,,,,,,164300.0,164300.0,,,,,11200.0,11200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2187,Syrian Arab Republic,2002,75000.0,75000.0,,,100000.0,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,150000.0,150000.0,,55000.0,55000.0,,,,,,,,200000.0,200000.0,,,,,12500.0,12500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2188,Syrian Arab Republic,2003,65900.0,65900.0,,,,,18000.0,18000.0,,,,,,,,,,,,,,,,,,,,,,,,143000.0,143000.0,,61000.0,61000.0,,,,,,,,190000.0,190000.0,,,,,11600.0,11600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2189,Syrian Arab Republic,2004,87000.0,87000.0,,,,,19000.0,19000.0,,,,,,,,,,,,,,,,,,,,,,,,156000.0,156000.0,,67000.0,67000.0,,,,,,,,215000.0,215000.0,,,,,12000.0,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2190,Syrian Arab Republic,2005,85000.0,85000.0,,,,,23000.0,23000.0,,,,,,,,,,,,,,,,,,,,,,,,177000.0,177000.0,,67000.0,67000.0,,,,,,,,230000.0,230000.0,,,,,14000.0,14000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2191,Syrian Arab Republic,2006,100000.0,100000.0,,,140000.0,140000.0,26000.0,26000.0,,,,,,,,,,,,,,,,,,,,,,,,210000.0,210000.0,,81000.0,81000.0,,,,,,,,245000.0,245000.0,,,,,16000.0,16000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2192,Syrian Arab Republic,2007,117000.0,117000.0,,,125000.0,125000.0,25000.0,25000.0,,,,,,,,,,,,,,,,,,,,,,,,196000.0,196000.0,,88000.0,88000.0,,,,,,,,242000.0,242000.0,,,,,17000.0,17000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2193,Syrian Arab Republic,2008,,,,,,,25000.0,25000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23000.0,23000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2194,Syrian Arab Republic,2009,121000.0,121000.0,,,213000.0,213000.0,35000.0,35000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,101000.0,101000.0,,,,,,,,368000.0,368000.0,,,,,22000.0,22000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2195,Syrian Arab Republic,2010,111000.0,111000.0,,,212000.0,212000.0,32000.0,32000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,105000.0,105000.0,,,,,,,,401000.0,401000.0,,,,,19000.0,19000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2196,Syrian Arab Republic,2011,137000.0,137000.0,,,215000.0,215000.0,38000.0,38000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,105000.0,105000.0,,,,,,,,430000.0,430000.0,,,,,23000.0,23000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2197,Syrian Arab Republic,2012,233000.0,233000.0,,,258000.0,258000.0,50000.0,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,176000.0,176000.0,,,,,,,,498000.0,498000.0,,,,,30000.0,30000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2198,Syrian Arab Republic,2015,589000.0,589000.0,,,859000.0,859000.0,112000.0,112000.0,113000.0,113000.0,,,,,,,,,,,,,,,,,,,,,,,,,538000.0,538000.0,,,,,,,,1475000.0,1475000.0,,,,,104000.0,104000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1269000.0,1269000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2199,Syrian Arab Republic,2016,1083000.0,1083000.0,,,1386000.0,1386000.0,201000.0,201000.0,209000.0,209000.0,,,,,,,,,,,,,,,,,,,,,,,,,846000.0,846000.0,,,,,,,,2503000.0,2503000.0,,,,,162000.0,162000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2242000.0,2242000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200,Syrian Arab Republic,2017,1182000.0,1182000.0,,,1674000.0,1674000.0,245000.0,245000.0,233000.0,233000.0,,,,,,,,,,,,,,,,,,,,,,,,,860000.0,860000.0,,,,,,,,2898000.0,2898000.0,,,,,204000.0,204000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2624000.0,2624000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2201,Tajikistan,2000,2364.0,2364.0,,,,,,,,,1138.6,,4000.0,4000.0,1926.6,9000.0,9000.0,4334.8,,,,11000.0,11000.0,5298.1,,,,,,,,2034.0,2034.0,979.7,5076.0,5076.0,2444.9,,,,,,,2695.0,2695.0,1298.0,,,,210.0,210.0,101.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2202,Tajikistan,2001,2909.0,2909.0,,,,,,,,,1226.3,,4000.0,4000.0,1686.2,7000.0,7000.0,2950.8,,,,15000.0,15000.0,6323.2,,,,,,,,3052.0,3052.0,1286.6,6263.0,6263.0,2640.2,,,,,,,3826.0,3826.0,1612.8,,,,330.0,330.0,139.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2203,Tajikistan,2002,3636.0,3636.0,,,,,,,,,1315.4,,4000.0,4000.0,1447.1,7000.0,7000.0,2532.5,,,,4000.0,4000.0,1447.1,,,,,,,,3786.0,3786.0,1369.7,6306.0,6306.0,2281.4,,,,,,,4697.0,4697.0,1699.3,,,,340.0,340.0,123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2204,Tajikistan,2003,4364.0,4364.0,,,,,,,,,1425.5,,5000.0,5000.0,1633.2,6000.0,6000.0,1959.9,,,,6000.0,6000.0,1959.9,,,,,,,,5369.0,5369.0,1753.8,7293.0,7293.0,2382.2,,,,,,,6675.0,6675.0,2180.4,,,,550.0,550.0,179.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2205,Tajikistan,2004,4545.0,4545.0,,,,,,,,,1530.0,,6000.0,6000.0,2019.9,7000.0,7000.0,2356.5,,,,6000.0,6000.0,2019.9,,,,,,,,6569.0,6569.0,2211.4,8337.0,8337.0,2806.6,,,,,,,7835.0,7835.0,2637.6,,,,560.0,560.0,188.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2206,Tajikistan,2005,5133.4,5133.4,,,,,,,,,1647.1,,7000.0,7000.0,2246.0,7000.0,7000.0,2246.0,,,,6000.0,6000.0,1925.2,,,,,,,,6973.0,6973.0,2237.4,9624.0,9624.0,3088.0,,,,,,,7808.0,7808.0,2505.3,,,,630.0,630.0,202.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2207,Tajikistan,2006,5200.0,5200.0,,,,,,,,,1576.5,,7000.0,7000.0,2122.2,8000.0,8000.0,2425.4,,,,7000.0,7000.0,2122.2,,,,,,,,8496.0,8496.0,2575.8,10039.0,10039.0,3043.6,,,,,,,9338.0,9338.0,2831.1,,,,910.0,910.0,275.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208,Tajikistan,2007,5210.0,5210.0,,,2832.9,2832.9,,,1578.8,1578.8,1513.4,,9500.0,9500.0,2759.6,3245.0,3245.0,942.6,,,,8800.0,8800.0,2556.3,,,,822.9,,,,3652.0,3652.0,1060.9,11200.0,11200.0,3253.4,,,,,,,,,,,,,716.7,716.7,208.2,,,,,458.6,,,,,,,,,,,,,,,,,,,,,,,,,3651.7,3651.7,1060.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2209,Tajikistan,2008,5400.0,5400.0,,,3480.2,3480.2,,,671.4,671.4,1574.0,,9500.0,9500.0,2769.1,8500.0,8500.0,2477.6,,,,9500.0,9500.0,2769.1,,,,1014.4,,,,4375.0,4375.0,1275.2,11500.0,11500.0,3352.1,,,,,,,,,,,,,1042.0,1042.0,303.7,,,,,195.7,,,,,,,,,,,,,,,,,,,,,,,,,4375.0,4375.0,1275.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210,Tajikistan,2009,6000.0,6000.0,,,4264.8,4264.8,,,2691.1,2691.1,1448.3,,9500.0,9500.0,2293.2,9000.0,9000.0,2172.5,,,,10500.0,10500.0,2534.6,,,,1029.5,,,,7800.0,7800.0,1882.8,12500.0,12500.0,3017.4,,,,,,,,,,,,,1600.0,1600.0,386.2,,,,,649.6,,,,,,,,,,,,,,,,,,,,,,,,,5170.5,5170.5,1248.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2211,Tajikistan,2010,6000.0,6000.0,,,4517.7,4517.7,,,1570.0,1570.0,1370.2,,9500.0,9500.0,2169.4,9000.0,9000.0,2055.3,,,,10500.0,10500.0,2397.8,,,,1031.7,,,,6195.0,6195.0,1414.7,12500.0,12500.0,2854.5,,,,,,,,,,,,,1159.0,1159.0,264.7,,,,,358.5,,,,,,,,,,,,,,,,,,,,,,,,,6191.4,6191.4,1413.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2212,Tajikistan,2011,7500.0,7500.0,,,6196.2,6196.2,,,1866.7,1866.7,1626.8,,10500.0,10500.0,2277.6,10500.0,10500.0,2277.6,,,,15000.0,15000.0,3253.7,,,,1344.0,,,,7500.0,7500.0,1626.8,13500.0,13500.0,2928.3,,,,,,,,,,,,,1800.0,1800.0,390.4,,,,,404.9,,,,,,,,,,,,,,,,,,,,,,,,,8053.5,8053.5,1746.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2213,Tajikistan,2012,7500.0,7500.0,,,,,,,,,1583.0,,10500.0,10500.0,2216.3,10500.0,10500.0,2216.3,,,,15000.0,15000.0,3166.1,,,,,,,,7500.0,7500.0,1583.0,13500.0,13500.0,2849.5,,,,,,,,,,,,,1800.0,1800.0,379.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2214,Tajikistan,2015,,,,,,,,,6030.3,6030.3,,,,,,,,,,,,,,,,,,,,,,11105.4,11105.4,1801.9,,,,,,,,,,10036.2,10036.2,1628.4,,,,2185.5,2185.5,354.6,,,,,978.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2215,Tajikistan,2016,,,,,,,,,2181.2,2181.2,,,,,,,,,,,,,,,,,,,,,,12923.0,12923.0,1649.2,,,,,,,,,,14814.1,14814.1,1890.6,,,,1854.8,1854.8,236.7,,,,,278.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2216,Tajikistan,2017,,,,,,,,,5931.6,5931.6,,,,,,,,,,,,,,,,,,,,,,15465.3,15465.3,1808.9,,,,,,,,,,12847.2,12847.2,1502.6,,,,2551.4,2551.4,298.4,,,,,693.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2217,Tajikistan,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16734.7,16734.7,1828.7,,,,,,,,,,,,,,,,2286.4,2286.4,249.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2218,Tajikistan,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19967.5,19967.5,2095.1,,,,,,,,,,,,,,,,2598.1,2598.1,272.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2219,Thailand,2000,25818.2,25818.2,43172.0,43172.0,,,,,,,643.7,1076.3,26270.0,26270.0,654.9,37220.0,37220.0,927.9,,,,,,,33880.0,33880.0,844.6,,,,,,,,,,,,,,,,,,,,,,,11320.0,11320.0,282.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27560.0,27560.0,687.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2220,Thailand,2001,29818.2,29818.2,47400.0,47400.0,,,,,,,671.1,1066.8,29430.0,29430.0,662.4,42600.0,42600.0,958.8,,,,,,,36480.0,36480.0,821.0,,,,,,,,,,,,,,,,,,,,,,,11190.0,11190.0,251.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30382.2,30382.2,683.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2221,Thailand,2002,29090.9,29090.9,51104.0,51104.0,,,,,,,677.2,1189.6,26220.0,26220.0,610.3,37350.0,37350.0,869.4,,,,,,,37830.0,37830.0,880.6,,,,,,,,,,,,,,,,,,,,,,,11020.0,11020.0,256.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31384.4,31384.4,730.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2222,Thailand,2003,26363.6,26363.6,57100.0,57100.0,,,,,,,635.5,1376.4,26920.0,26920.0,648.9,46850.0,46850.0,1129.3,,,,,,,33030.0,33030.0,796.2,,,,,,,,,,,,,,,,,,,,,,,11590.0,11590.0,279.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38317.8,38317.8,923.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223,Thailand,2004,39454.5,39454.5,59904.0,59904.0,,,,,,,980.9,1489.3,28330.0,28330.0,704.3,,,,,,,,,,44740.0,44740.0,1112.3,,,,,,,,,,,,,,,,,,,,,,,11690.0,11690.0,290.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41220.0,41220.0,1024.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2224,Thailand,2005,44909.1,44909.1,57672.0,57672.0,,,,,,,1116.6,1433.9,35890.0,35890.0,892.3,,,,,,,,,,49550.0,49550.0,1232.0,,,,,,,,,,,,,,,,,,,,,,,11400.0,11400.0,283.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40584.4,40584.4,1009.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2225,Thailand,2006,36363.6,36363.6,59748.0,59748.0,,,,,,,959.9,1577.2,31550.0,31550.0,832.8,,,,,,,,,,47070.0,47070.0,1242.5,,,,,,,,,,,,,,,,,,,,,,,11310.0,11310.0,298.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42853.3,42853.3,1131.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2226,Thailand,2007,37454.5,37454.5,51978.2,51978.2,,,,,,,1085.1,1505.8,33670.0,33670.0,975.4,45950.0,45950.0,1331.2,,,,,,,38350.0,38350.0,1111.0,,,,,,,,,,,,,,,,,,,,,,,12060.0,12060.0,349.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45335.0,45335.0,1313.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2227,Thailand,2008,42363.6,42363.6,44020.0,44020.0,,,,,,,1271.7,1321.4,37270.0,37270.0,1118.8,43870.0,43870.0,1316.9,,,,,,,53320.0,53320.0,1600.6,,,,,,,,,,,,,,,,,,,,,,,14560.0,14560.0,437.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42630.0,42630.0,1279.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2228,Thailand,2009,43090.9,43090.9,43486.7,43486.7,,,,,,,1256.8,1268.4,38140.0,38140.0,1112.4,48460.0,48460.0,1413.4,,,,,,,56890.0,56890.0,1659.3,,,,,,,,,,,,,,,,,,,,,,,15600.0,15600.0,455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49088.6,49088.6,1431.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
