species,production_system,group,age_group,sex,year,ahle_component,cause,mean,sd,lower95,upper95,region,disease,disease_proportion,exchg_rate_lcuperusdol,mean_usd,lower95_usd,upper95_usd,sd_usd
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,,,,,Tigray,,,34.9271654040404,,,,
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,2809502547.461915,25112882969.7647,-46411748073.2769,52030753168.20073,Afar,Condition A,0.5,34.9271654040404,80438893.76539299,-1328815194.0296865,1489692981.5604725,719007187.6505508
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,1966651783.2233403,17579018078.83529,-32488223651.293827,36421527217.74051,Afar,Condition B,0.35,34.9271654040404,56307225.63577508,-930170635.8207805,1042785087.0923307,503305031.3553855
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,842850764.2385745,7533864890.92941,-13923524421.983068,15609225950.460218,Afar,Condition C,0.15,34.9271654040404,24131668.129617896,-398644558.20890594,446907894.46814173,215702156.2951652
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,,,,,Amhara,Condition A,0.5,34.9271654040404,,,,
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,,,,,Amhara,Condition B,0.35,34.9271654040404,,,,
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,,,,,Amhara,Condition C,0.15,34.9271654040404,,,,
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,,,,,Benishangul Gumz,Condition A,0.5,34.9271654040404,,,,
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,,,,,Benishangul Gumz,Condition B,0.35,34.9271654040404,,,,
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,,,,,Benishangul Gumz,Condition C,0.15,34.9271654040404,,,,
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,232108816.4399655,980091240.568135,-1688870015.073579,2153087647.9535103,Gambela,Condition A,0.5,34.9271654040404,6645509.698680413,-48354053.22867138,61645072.62603221,28061001.493546832
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,162476171.50797582,686063868.3976945,-1182209010.5515053,1507161353.567457,Gambela,Condition B,0.35,34.9271654040404,4651856.789076288,-33847837.26006997,43151550.83822254,19642701.04548278
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,69632644.93198964,294027372.1704405,-506661004.52207375,645926294.3860531,Gambela,Condition C,0.15,34.9271654040404,1993652.9096041238,-14506215.968601415,18493521.787809663,8418300.44806405
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,514274854.955285,1455699824.720645,-2338896801.497179,3367446511.407749,National,Condition A,0.5,34.9271654040404,14724208.19170723,-66964976.242435455,96413392.62584992,41678155.323542185
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,359992398.4686995,1018989877.3044513,-1637227761.0480251,2357212557.985424,National,Condition B,0.35,34.9271654040404,10306945.734195061,-46875483.36970481,67489374.83809493,29174708.726479527
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,154282456.4865855,436709947.4161935,-701669040.4491537,1010233953.4223247,National,Condition C,0.15,34.9271654040404,4417262.457512168,-20089492.872730635,28924017.78775497,12503446.597062657
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,534581400.08783,9186452787.4426,-17470866063.299667,18540028863.475327,Oromia,Condition A,0.5,34.9271654040404,15305605.075698161,-500208529.9850478,530819740.1364441,263017415.84731936
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,374206980.061481,6430516951.20982,-12229606244.309765,12978020204.432728,Oromia,Condition B,0.35,34.9271654040404,10713923.552988714,-350145970.98953336,371573818.09551084,184112191.09312356
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,160374420.026349,2755935836.23278,-5241259818.9899,5562008659.042598,Oromia,Condition C,0.15,34.9271654040404,4591681.522709449,-150062558.99551433,159245922.04093322,78905224.75419581
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,1206667002.35993,9627485918.3154,-17663205397.538254,20076539402.25811,SNNP,Condition A,0.5,34.9271654040404,34548094.25274293,-505715399.26612425,574811587.77161,275644639.5504424
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,844666901.651951,6739240142.820779,-12364243778.276775,14053577581.580677,SNNP,Condition B,0.35,34.9271654040404,24183665.976920053,-354000779.48628694,402368111.440127,192951247.68530968
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,362000100.707979,2888245775.4946194,-5298961619.261475,6022961820.677433,SNNP,Condition C,0.15,34.9271654040404,10364428.27582288,-151714619.77983722,172443476.331483,82693391.86513272
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,,,,,Sidama,Condition A,0.5,34.9271654040404,,,,
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,,,,,Sidama,Condition B,0.35,34.9271654040404,,,,
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,,,,,Sidama,Condition C,0.15,34.9271654040404,,,,
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,5224510813.26125,39107236293.8138,-71425672322.6138,81874693949.13629,Somali,Condition A,0.5,34.9271654040404,149583018.05553547,-2044989093.6282856,2344155129.7393565,1119679648.8182762
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,3657157569.2828746,27375065405.669655,-49997970625.82965,57312285764.3954,Somali,Condition B,0.35,34.9271654040404,104708112.63887483,-1431492365.5397997,1640908590.8175495,783775754.1727931
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,1567353243.9783747,11732170888.144138,-21427701696.784138,24562408184.740887,Somali,Condition C,0.15,34.9271654040404,44874905.41666064,-613496728.0884857,703246538.9218069,335903894.6454828
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,1206667002.35993,9627485918.3154,-17663205397.538254,20076539402.25811,South West Ethiopia,Condition A,0.5,34.9271654040404,34548094.25274293,-505715399.26612425,574811587.77161,275644639.5504424
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,844666901.651951,6739240142.820779,-12364243778.276775,14053577581.580677,South West Ethiopia,Condition B,0.35,34.9271654040404,24183665.976920053,-354000779.48628694,402368111.440127,192951247.68530968
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,362000100.707979,2888245775.4946194,-5298961619.261475,6022961820.677433,South West Ethiopia,Condition C,0.15,34.9271654040404,10364428.27582288,-151714619.77983722,172443476.331483,82693391.86513272
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,,,,,Tigray,Condition A,0.5,34.9271654040404,,,,
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,,,,,Tigray,Condition B,0.35,34.9271654040404,,,,
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,,,,,Tigray,Condition C,0.15,34.9271654040404,,,,
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,External,24459589953.2088,40390597657.1508,-54705981454.80678,103625161361.22438,Afar,Cause A,0.5,34.9271654040404,700302749.1712596,-1566287467.7049615,2966892966.0474806,1156423580.0388882
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,External,17121712967.24616,28273418360.00556,-38294187018.36474,72537612952.85706,Afar,Cause B,0.35,34.9271654040404,490211924.4198817,-1096401227.393473,2076825076.233236,809496506.0272218
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,External,7337876985.96264,12117179297.14524,-16411794436.442032,31087548408.36731,Afar,Cause C,0.15,34.9271654040404,210090824.75137785,-469886240.3114884,890067889.814244,346927074.0116665
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,External,,,,,Amhara,Cause A,0.5,34.9271654040404,,,,
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,External,,,,,Amhara,Cause B,0.35,34.9271654040404,,,,
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,External,,,,,Amhara,Cause C,0.15,34.9271654040404,,,,
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,External,,,,,Benishangul Gumz,Cause A,0.5,34.9271654040404,,,,
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,External,,,,,Benishangul Gumz,Cause B,0.35,34.9271654040404,,,,
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,External,,,,,Benishangul Gumz,Cause C,0.15,34.9271654040404,,,,
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,External,325034950.990587,1535380530.111735,-2684310888.028414,3334380790.0095873,Gambela,Cause A,0.5,34.9271654040404,9306078.727848517,-76854530.19092956,95466687.64662659,43959494.34631535
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,External,227524465.69341087,1074766371.0782146,-1879017621.6198897,2334066553.0067115,Gambela,Cause B,0.35,34.9271654040404,6514255.109493961,-53798171.1336507,66826681.352638625,30771646.04242075
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,External,97510485.2971761,460614159.0335205,-805293266.408524,1000314237.0028763,Gambela,Cause C,0.15,34.9271654040404,2791823.6183545548,-23056359.057278868,28640006.29398798,13187848.303894605
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,External,424261995.316679,2085668993.685715,-3663649232.307322,4512173222.94068,National,Cause A,0.5,34.9271654040404,12147049.163846547,-104893975.50376385,129188073.83145693,59714808.503882855
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,External,296983396.7216753,1459968295.5800004,-2564554462.615125,3158521256.058476,National,Cause B,0.35,34.9271654040404,8502934.414692583,-73425782.85263468,90431651.68201986,41800365.952718
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,External,127278598.5950037,625700698.1057144,-1099094769.6921966,1353651966.8822038,National,Cause C,0.15,34.9271654040404,3644114.7491539638,-31468192.651129153,38756422.14943708,17914442.551164858
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,External,2904907185.74399,13534246091.85835,-23622215154.298378,29432029525.786354,Oromia,Cause A,0.5,34.9271654040404,83170424.85812342,-676327863.4562695,842668713.1725162,387499126.6910168
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,External,2033435030.0207927,9473972264.300846,-16535550608.008867,20602420668.050453,Oromia,Cause B,0.35,34.9271654040404,58219297.40068638,-473429504.4193888,589868099.2207615,271249388.6837118
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,External,871472155.723197,4060273827.5575056,-7086664546.289514,8829608857.735909,Oromia,Cause C,0.15,34.9271654040404,24951127.457437024,-202898359.03688088,252800613.95175496,116249738.00730506
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,External,2268210482.170475,13711367843.61365,-24606070491.31228,29142491455.65323,SNNP,Cause A,0.5,34.9271654040404,64941155.57136185,-704496634.83043,834378945.9731537,392570301.22540396
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,External,1587747337.5193324,9597957490.529554,-17224249343.918594,20399744018.95726,SNNP,Cause B,0.35,34.9271654040404,45458808.89995329,-493147644.381301,584065262.1812075,274799210.8577828
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,External,680463144.6511425,4113410353.0840945,-7381821147.393683,8742747436.695969,SNNP,Cause C,0.15,34.9271654040404,19482346.671408553,-211348990.449129,250313683.7919461,117771090.36762118
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,External,,,,,Sidama,Cause A,0.5,34.9271654040404,,,,
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,External,,,,,Sidama,Cause B,0.35,34.9271654040404,,,,
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,External,,,,,Sidama,Cause C,0.15,34.9271654040404,,,,
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,External,15107549346.3925,60933099471.616,-104321325617.97485,134536424310.75986,Somali,Cause A,0.5,34.9271654040404,432544386.91565984,-2986824851.4065466,3851913625.2378664,1744576142.0011258
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,External,10575284542.474749,42653169630.131195,-73024927932.5824,94175497017.53189,Somali,Cause B,0.35,34.9271654040404,302781070.8409619,-2090777395.9845827,2696339537.6665063,1221203299.400788
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,External,4532264803.917749,18279929841.4848,-31296397685.392456,40360927293.22795,Somali,Cause C,0.15,34.9271654040404,129763316.07469793,-896047455.421964,1155574087.5713599,523372842.60033774
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,External,2268210482.170475,13711367843.61365,-24606070491.31228,29142491455.65323,South West Ethiopia,Cause A,0.5,34.9271654040404,64941155.57136185,-704496634.83043,834378945.9731537,392570301.22540396
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,External,1587747337.5193324,9597957490.529554,-17224249343.918594,20399744018.95726,South West Ethiopia,Cause B,0.35,34.9271654040404,45458808.89995329,-493147644.381301,584065262.1812075,274799210.8577828
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,External,680463144.6511425,4113410353.0840945,-7381821147.393683,8742747436.695969,South West Ethiopia,Cause C,0.15,34.9271654040404,19482346.671408553,-211348990.449129,250313683.7919461,117771090.36762118
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,External,,,,,Tigray,Cause A,0.5,34.9271654040404,,,,
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,External,,,,,Tigray,Cause B,0.35,34.9271654040404,,,,
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,External,,,,,Tigray,Cause C,0.15,34.9271654040404,,,,
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,-0.0,0.0,-0.0,0.0,Afar,PPR,-0.0,34.9271654040404,-0.0,-0.0,0.0,0.0
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,,,,,Afar,Brucellosis,,34.9271654040404,,,,
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,,,,,Afar,Other Infectious,,34.9271654040404,,,,
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,,,,,Amhara,,,34.9271654040404,,,,
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,,,,,Benishangul Gumz,,,34.9271654040404,,,,
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,-0.0,0.0,-0.0,0.0,Gambela,PPR,-0.0,34.9271654040404,-0.0,-0.0,0.0,0.0
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,,,,,Gambela,Brucellosis,,34.9271654040404,,,,
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,,,,,Gambela,Other Infectious,,34.9271654040404,,,,
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,0.0,0.0,0.0,0.0,National,PPR,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,-271308316.41052985,1326646436.9368463,-2871535332.8067484,2328918699.985689,National,Brucellosis,-0.14338604845514466,34.9271654040404,-7767830.949692376,-82214955.02393581,66679293.12455107,37983226.56849155
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,2163461139.7404995,10578916453.652315,-18571215109.418037,22898137388.89904,National,Other Infectious,1.1433860484551446,34.9271654040404,61942076.16659979,-531712633.83628905,655596786.1694888,302885056.1239229
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,-0.0,0.0,-0.0,0.0,Oromia,PPR,-0.0,34.9271654040404,-0.0,-0.0,0.0,0.0
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,,,,,Oromia,Brucellosis,,34.9271654040404,,,,
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,,,,,Oromia,Other Infectious,,34.9271654040404,,,,
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,-0.0,0.0,-0.0,0.0,SNNP,PPR,-0.0,34.9271654040404,-0.0,-0.0,0.0,0.0
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,,,,,SNNP,Brucellosis,,34.9271654040404,,,,
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,,,,,SNNP,Other Infectious,,34.9271654040404,,,,
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,,,,,Sidama,,,34.9271654040404,,,,
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,-0.0,0.0,-0.0,0.0,Somali,PPR,-0.0,34.9271654040404,-0.0,-0.0,0.0,0.0
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,,,,,Somali,Brucellosis,,34.9271654040404,,,,
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,,,,,Somali,Other Infectious,,34.9271654040404,,,,
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,-0.0,0.0,-0.0,0.0,South West Ethiopia,PPR,-0.0,34.9271654040404,-0.0,-0.0,0.0,0.0
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,,,,,South West Ethiopia,Brucellosis,,34.9271654040404,,,,
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,,,,,South West Ethiopia,Other Infectious,,34.9271654040404,,,,
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,,,,,Tigray,,,34.9271654040404,,,,
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,52773638347.1095,84506927843.6565,-112859940226.45721,218407216920.6762,Afar,Condition A,0.5,34.9271654040404,1510962534.0796938,-3231294006.2808957,6253219074.440284,2419518643.0411177
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,36941546842.97665,59154849490.55954,-79001958158.52005,152885051844.47333,Afar,Condition B,0.35,34.9271654040404,1057673773.8557856,-2261905804.396627,4377253352.108198,1693663050.128782
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,15832091504.132849,25352078353.096947,-33857982067.937164,65522165076.202866,Afar,Condition C,0.15,34.9271654040404,453288760.2239081,-969388201.8842688,1875965722.3320851,725855592.9123352
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,,,,,Amhara,Condition A,0.5,34.9271654040404,,,,
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,,,,,Amhara,Condition B,0.35,34.9271654040404,,,,
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,,,,,Amhara,Condition C,0.15,34.9271654040404,,,,
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,,,,,Benishangul Gumz,Condition A,0.5,34.9271654040404,,,,
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,,,,,Benishangul Gumz,Condition B,0.35,34.9271654040404,,,,
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,,,,,Benishangul Gumz,Condition C,0.15,34.9271654040404,,,,
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,711969450.13002,3216447721.779545,-5592268084.557888,7016206984.817928,Gambela,Condition A,0.5,34.9271654040404,20384403.998832922,-160112279.9364351,200881087.93410096,92090144.86493266
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,498378615.09101397,2251513405.2456813,-3914587659.1905212,4911344889.372549,Gambela,Condition B,0.35,34.9271654040404,14269082.799183043,-112078595.95550455,140616761.55387065,64463101.40545286
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,213590835.039006,964934316.5338634,-1677680425.3673663,2104862095.4453783,Gambela,Condition C,0.15,34.9271654040404,6115321.199649876,-48033683.98093053,60264326.38023028,27627043.459479798
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,913518459.30777,4544987332.262175,-7994656711.926092,9821693630.541632,National,Condition A,0.5,34.9271654040404,26154955.569400243,-228895091.24039203,281205002.37919253,130127574.90295525
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,639462921.5154389,3181491132.5835223,-5596259698.348265,6875185541.379143,National,Condition B,0.35,34.9271654040404,18308468.898580167,-160226563.86827445,196843501.66543478,91089302.43206868
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,274055537.792331,1363496199.6786525,-2398397013.5778275,2946508089.16249,National,Condition C,0.15,34.9271654040404,7846486.670820072,-68668527.37211761,84361500.71375777,39038272.47088658
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,6255965237.5469,29491300306.48585,-51546983363.16537,64058913838.25916,Oromia,Condition A,0.5,34.9271654040404,179114599.34344414,-1475842163.738898,1834071362.4257863,844365695.4501746
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,4379175666.282829,20643910214.540092,-36082888354.21575,44841239686.78141,Oromia,Condition B,0.35,34.9271654040404,125380219.54041088,-1033089514.6172284,1283849953.6980503,591055986.8151221
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,1876789571.2640698,8847390091.945755,-15464095008.94961,19217674151.47775,Oromia,Condition C,0.15,34.9271654040404,53734379.80303324,-442752649.1216694,550221408.7277359,253309708.63505235
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,4879999928.525865,29884963010.36415,-53694527571.78787,63454527428.8396,SNNP,Condition A,0.5,34.9271654040404,139719323.68612263,-1537328522.1014943,1816767169.4737394,855636656.0140903
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,3415999949.968105,20919474107.254906,-37586169300.25151,44418169200.18771,SNNP,Condition B,0.35,34.9271654040404,97803526.58028582,-1076129965.471046,1271737018.6316175,598945659.2098632
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,1463999978.5577593,8965488903.109245,-16108358271.536362,19036358228.65188,SNNP,Condition C,0.15,34.9271654040404,41915797.10583679,-461198556.6304483,545030150.8421218,256690996.80422708
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,,,,,Sidama,Condition A,0.5,34.9271654040404,,,,
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,,,,,Sidama,Condition B,0.35,34.9271654040404,,,,
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,,,,,Sidama,Condition C,0.15,34.9271654040404,,,,
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,32980756223.63375,127649005702.384,-217211294953.03888,283172807400.3064,Somali,Condition A,0.5,34.9271654040404,944272340.5151714,-6218978621.377379,8107523302.407722,3654719878.5166078
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,23086529356.543625,89354303991.6688,-152047906467.1272,198220965180.21448,Somali,Condition B,0.35,34.9271654040404,660990638.3606199,-4353285034.964165,5675266311.685406,2558303914.961625
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,9894226867.090124,38294701710.7152,-65163388485.911674,84951842220.09192,Somali,Condition C,0.15,34.9271654040404,283281702.1545514,-1865693586.4132142,2432256990.7223167,1096415963.5549824
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,4879999928.525865,29884963010.36415,-53694527571.78787,63454527428.8396,South West Ethiopia,Condition A,0.5,34.9271654040404,139719323.68612263,-1537328522.1014943,1816767169.4737394,855636656.0140903
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,3415999949.968105,20919474107.254906,-37586169300.25151,44418169200.18771,South West Ethiopia,Condition B,0.35,34.9271654040404,97803526.58028582,-1076129965.471046,1271737018.6316175,598945659.2098632
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,1463999978.5577593,8965488903.109245,-16108358271.536362,19036358228.65188,South West Ethiopia,Condition C,0.15,34.9271654040404,41915797.10583679,-461198556.6304483,545030150.8421218,256690996.80422708
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,,,,,Tigray,Condition A,0.5,34.9271654040404,,,,
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,,,,,Tigray,Condition B,0.35,34.9271654040404,,,,
Cattle,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,,,,,Tigray,Condition C,0.15,34.9271654040404,,,,
Cattle,Pastoral,Oxen,Oxen,Overall,2017,Health cost,External,22046690.31167933,604334.7825554176,20862194.13787071,23231186.48548795,National,Cause A,0.5,23.8661044574125,923765.7679333552,874134.870862479,973396.6650042314,25321.8862606511
Cattle,Pastoral,Oxen,Oxen,Overall,2017,Health cost,External,15432683.21817553,423034.34778879234,14603535.896509498,16261830.539841563,National,Cause B,0.35,23.8661044574125,646636.0375533486,611894.4096037353,681377.6655029618,17725.32038245577
Cattle,Pastoral,Oxen,Oxen,Overall,2017,Health cost,External,6614007.093503798,181300.4347666253,6258658.241361213,6969355.945646384,National,Cause C,0.15,23.8661044574125,277129.73038000654,262240.4612587437,292018.99950126937,7596.565878195331
Cattle,Pastoral,Oxen,Oxen,Overall,2017,Health cost,Infectious,0.0,0.0,0.0,0.0,National,PPR,0.0,23.8661044574125,0.0,0.0,0.0,0.0
Cattle,Pastoral,Oxen,Oxen,Overall,2017,Health cost,Infectious,,,,,National,Brucellosis,,23.8661044574125,,,,
Cattle,Pastoral,Oxen,Oxen,Overall,2017,Health cost,Infectious,,,,,National,Other Infectious,,23.8661044574125,,,,
Cattle,Pastoral,Oxen,Oxen,Overall,2017,Health cost,Non-infectious,22046690.31167933,604334.7825554176,20862194.13787071,23231186.48548795,National,Condition A,0.5,23.8661044574125,923765.7679333552,874134.870862479,973396.6650042314,25321.8862606511
Cattle,Pastoral,Oxen,Oxen,Overall,2017,Health cost,Non-infectious,15432683.21817553,423034.34778879234,14603535.896509498,16261830.539841563,National,Condition B,0.35,23.8661044574125,646636.0375533486,611894.4096037353,681377.6655029618,17725.32038245577
Cattle,Pastoral,Oxen,Oxen,Overall,2017,Health cost,Non-infectious,6614007.093503798,181300.4347666253,6258658.241361213,6969355.945646384,National,Condition C,0.15,23.8661044574125,277129.73038000654,262240.4612587437,292018.99950126937,7596.565878195331
Cattle,Pastoral,Oxen,Oxen,Overall,2018,Health cost,External,265012.6370691657,265967.5424514304,-256283.74613563786,786309.0202739693,National,Cause A,0.5,27.4293865941667,9661.631920180267,-9343.400562597368,28666.664402957904,9696.445144274305
